Samples	CBSX__sigmatrix_HNSCC_Fig2cd__B_cells	CBSX__sigmatrix_HNSCC_Fig2cd__T_cells_CD8	CBSX__sigmatrix_HNSCC_Fig2cd__T_cells_CD4	CBSX__sigmatrix_HNSCC_Fig2cd__Macrophages	CBSX__sigmatrix_HNSCC_Fig2cd__Dendritic_cells	CBSX__sigmatrix_HNSCC_Fig2cd__Mast_cells	CBSX__sigmatrix_HNSCC_Fig2cd__Myocytes	CBSX__sigmatrix_HNSCC_Fig2cd__CAFs	CBSX__sigmatrix_HNSCC_Fig2cd__Endothelial_cells	CBSX__sigmatrix_HNSCC_Fig2cd__Malignant_cells
TCGA-KK-A7B0-01A	0.00813770645533465	0	0.00400409613786192	0.01827589905935497	0.01705385332167237	0.00606745936379245	3.06321363022e-6	0.7413242011857432	0.1108005927814999	0.09433312848111045
TCGA-J4-8198-01A	0	0	0	0	0.02701974474392788	7.347179538236e-4	0	0.8978189742498637	0.07440078908572041	2.577396666445e-5
TCGA-HC-7819-01A	0	0	0	0	0.1081591453373152	0	0	0.680510404043778	0.2112938170557736	3.663356313303e-5
TCGA-HC-8259-01A	0	0	0	0	0.08067609546221939	0	0	0.8428369669240207	0.07434872452764049	0.00213821308611951
TCGA-EJ-5511-01A	0	0	0	0.00182973438479572	0.03156881205466365	0	0.01121273360178722	0.7954459820308615	0.1567249080319097	0.00321782989598228
TCGA-EJ-5495-01A	0	0	0.00908377999215867	0.01757229670442177	0.02720555931385538	0.00131869768906537	0	0.7911198028562427	0.14268930665615626	0.01101055678809976
TCGA-ZG-A9L2-01A	0	0	0.02170777764609243	0.00469663234775705	0.00789515417875215	0.00264367779393474	0.00539721427725009	0.8729682242150655	0.084691319541148	0
TCGA-EJ-A7NJ-01A	3.5359820826329e-4	0.01010563711760687	0	0.00201031356334673	0.06654901664324267	0	0	0.7724162856156492	0.06532642952423307	0.08323871932765821
TCGA-G9-6353-01A	0	0	0	0	0.02524898694101993	0.00470791630592475	0	0.7706892977186157	0.12961419117011705	0.06973960786432253
TCGA-HC-7821-01A	7.946104067153e-5	0	0.01035810264728123	0.0259090319239875	0.10622732714683564	0	0	0.7111847826966808	0.14624129454454313	0
TCGA-V1-A9OX-01A	0.00335367980901883	0	0	0.00930391933695851	0.03770078423151096	0.00177665325488397	0	0.7272051500796632	0.14227633368718787	0.07838347960077656
TCGA-EJ-7782-01A	0	0	0	0.00454717094463111	0.05452855237121992	3.9382602579063e-4	0	0.7835982296929075	0.15693222096545073	0
TCGA-V1-A8MG-01A	0.00287602133213422	0	0	0	0.03255151306063257	0	0	0.7827218502229849	0.14820904332391371	0.03364157206033452
TCGA-XK-AAJP-01A	0	0	0	0.00753136792140122	0.11478920723891316	0	0	0.6979668308447593	0.15295822959186975	0.02675436440305646
TCGA-EJ-A46I-01A	0	0	0	0	0.05123537656241643	0	0	0.816999472094274	0.0696893031948363	0.06207584814847324
TCGA-G9-A9S7-01A	0	0	0	0	0.10577075478816007	0	0	0.6783978725799171	0.1172202229490676	0.09861114968285505
TCGA-HC-A76W-01A	0	0	0	0.00686712110436503	0.0306311451803855	0.00122354766952806	0	0.8863703626594358	0.07044288736965904	0.00446493601662668
TCGA-EJ-AB20-01A	0	0.01262972895382252	0	0.00963307911864613	0	0.00277939352103401	0	0.8720038817951056	0.07593286573893081	0.02702105087246105
TCGA-EJ-A7NM-01A	0.00175621555801389	0	0.04752182515887244	0	0.03732505617608559	0	0	0.7862692431385568	0.1248952124451594	0.00223244752331196
TCGA-VP-A87D-01A	0	0	0	0	0.0707022903371711	0	0	0.8287703419755085	0.1005273676873204	0
TCGA-M7-A724-01A	0	0	0	0	0.14092794115727844	0	0	0.2125720190475258	0.6465000397951958	0
TCGA-HC-7212-01A	0	0	0	0	0.07341733824757073	0	0	0.5801440265452555	0.3464386352071737	0
TCGA-J4-A83N-01A	0	0	0	0.0119659381281801	0.09041622307348438	0	0	0.7045546471084528	0.06904024741239287	0.12402294427748985
TCGA-CH-5769-11A	0	0	0	0	0.04464366668046125	0	0	0.7356247038481232	0.0817604940831053	0.13797113538831024
TCGA-CH-5790-01A	0	0	0	0.00108540480250409	0.07366381934081222	0	0	0.7777414676567046	0.08328689048398885	0.06422241771599022
TCGA-EJ-AB27-01A	3.355961050474e-4	0	0.02561613311524584	0	0.03797687600915243	3.8692493847461e-4	0	0.7476694440232204	0.06003239590863995	0.12798262990021914
TCGA-XA-A8JR-01A	9.950220049512e-5	0	0	0.0075284090434718	0.01848439942287823	0.00648287744327477	0.01447763502241795	0.788202956749042	0.04637048452967947	0.11835373558874078
TCGA-EJ-5509-01A	0	0	0.01284863687322396	0.02448446421988152	0	2.7203487335152e-4	0	0.8067303045377007	0.09080501387953696	0.06485954561630537
TCGA-HC-7742-11A	0	0	0	0.00618410424116321	0.02905731869203125	0	0	0.7932557052987542	0.09316796555338014	0.07833490621467122
TCGA-VN-A943-01A	0	0	0	0	0.1483369279831388	0	0	0.5347678201317139	0.3168952518851474	0
TCGA-HC-7740-01A	0	0	0	0.00418126498125511	0	7.9388666310771e-4	0	0.781615519521607	0.10572890253792187	0.1076804262961083
TCGA-KK-A6E7-01A	0	0	0	0.01175186707187409	0.02818729211531641	0.00273466809100183	0	0.6234939892058204	0.321255905063944	0.0125762784520434
TCGA-KK-A7B4-01A	0.01952854320510433	0	0	0	0.0542440225167219	0	0	0.7808566978675392	0.1025897107583238	0.04278102565231059
TCGA-EJ-7314-11A	0	3.8760354322529e-4	0.00270406522380007	0.01031204934106709	0	0.00157589691599275	0	0.852308025438313	0.12046367273320054	0.0122486868044013
TCGA-YL-A9WX-01A	0.00101699989585586	0	0	0.01762612312194722	0.03775901614257521	7.2572241966976e-4	0	0.7933462588938467	0.07943536873133016	0.07009051079477513
TCGA-CH-5744-01A	0	0	0	0.00766984381792	0.03438693613898203	0.00417396244440299	0	0.6667862820249851	0.1661774251921991	0.1208055503815107
TCGA-J4-AATZ-01A	0	0	0	0	0.11091386195893968	0	0	0.5597526004806763	0.15079332214676905	0.17854021541361492
TCGA-HC-8266-01A	0.00186011419216163	0.0016244365886827	0.0640911330837628	0.05067949579747377	0.041655128705826903	0	0	0.7084380700911065	0.0836863246875655	0.0479652968534203
TCGA-EJ-7781-01A	4.8563500238137e-4	0	0	0.02862979982139847	0.03704410985558644	0	0	0.8468402981207219	0.05035503600544174	0.03664512119447003
TCGA-KK-A8I9-01A	1.6752232777256e-4	0	0	0.01141986379202261	0.02689416007705402	0.00458052713589181	0	0.5983118960767914	0.26752372919523426	0.09110230139523338
TCGA-EJ-7786-11A	0	0	0.01934694796135234	0.00779151118133049	0	0.00365270315275591	0	0.835721112798788	0.09330887413261443	0.04017885077315875
TCGA-YL-A8SA-01A	0	0	0	0	0.10587312803069084	0	0	0.6037228401985039	0.1894265061776929	0.10097752559311247
TCGA-HC-A6AN-01A	6.78723097122e-6	0	0	0.02019515630583677	0.02845025634766276	0	0	0.7387543463235648	0.13748707960632103	0.07510637418564342
TCGA-HC-8262-01A	0	0	0	0	0.06048783132963496	0	0	0.829727515417067	0.09140562081769596	0.018379032435602
TCGA-EJ-A46B-01A	0	0	0	0	0.03900385525953928	1.7756817310093e-4	0	0.7769061169440798	0.1305486062544033	0.05336385336887672
TCGA-KK-A59Y-01A	2.7890437618277e-4	0	0	0	0.05907891597993984	0	0	0.7332942082647179	0.1302250355038767	0.07712293587528266
TCGA-EJ-7792-11A	0	0.00142272903950078	0.0117802433287142	0.02518579346734568	0.02555629532461327	0.00279686572287245	0	0.7812933708189804	0.13691125119371758	0.01505345110425573
TCGA-EJ-8470-01A	0.00866559417849047	0	0.08480040719239774	0.09161679287670609	0.13704859772575587	1.0554421749117e-4	0	0.461324604785081	0.06980806049490074	0.14663039852917686
TCGA-XK-AAIR-01A	0	0	0	0.01164811701292655	0.0276367842680722	0.00129826003382296	0	0.7961834812544907	0.09353554533331798	0.06969781209736958
TCGA-HC-7077-01A	0	0	0	0	0.14193899169677512	0	0	0.7231758468050573	0.1332764135422294	0.0016087479559381
TCGA-G9-6354-01A	0	1.31281252498e-5	0	7.5109039817064e-4	0.06404178997769545	0	0	0.7586715830724511	0.1067627416397471	0.06975966678668585
TCGA-V1-A8WS-01A	0	0	0	0	0.08695391155760399	0	0	0.7554024591163694	0.15512333471761774	0.00252029460840884
TCGA-CH-5768-11A	0	0	0	0	0.05037206425812223	0	0	0.7899470439806344	0.06506090714527747	0.09461998461596592
TCGA-J4-A67Q-01A	4.6133209971049e-4	0	0.00205130871937544	0.00670325174854263	0.01294693944458298	0.00840904339850027	0.01239955468829605	0.7897463198844241	0.05797570061601923	0.10930654940054876
TCGA-VN-A88Q-01A	0	0	0	0	0.07174554229879648	0	0	0.6036293935008034	0.22539376900354732	0.09923129519685286
TCGA-CH-5794-01A	0	0	0	0.02480895066843125	0.04438769280742282	0	0	0.6908278503035996	0.09666082396812388	0.1433146822524225
TCGA-J4-A83L-01A	0	0	0	3.8721156665596e-4	0.03403094330879949	0.00170834864178012	0	0.8684496841342738	0.07029578674512492	0.02512802560336578
TCGA-G9-6351-01A	8.8348850665884e-4	0	0	0	0.03320332910055253	0	0	0.7998823124029755	0.1055750982267158	0.06045577176309728
TCGA-EJ-7789-11A	2.3366370070964e-4	0	0	0.02416176735934443	0.03393137357998579	0.0010272237515206	0	0.7452149331281607	0.12655860331443972	0.06887243516583932
TCGA-VN-A88P-01A	7.1831037019497e-4	0	0	0.00271772068246188	0.01908048964044518	0.00328372300279772	0.2607677681753686	0.6156615964224068	0.09777039170632494	0
TCGA-XK-AAJA-01A	0	0	0	0	0.08715397197251067	0.00672135990962397	0	0.5203010529081775	0.21710335258223193	0.16872026262745593
TCGA-ZG-A9M4-01A	0.0029142289594848	0.01753367684250658	0.0760511641762899	0.00372843220953108	0.09786368606072532	0	0	0.5819998759025032	0.17611653767369334	0.04379239817526572
TCGA-HC-8264-01B	0	0	0	9.7763267795803e-4	0.01530068443823755	0.00121431713716558	0	0.836460907103922	0.146046458642717	0
TCGA-G9-6356-11A	0	0.00470735250047503	0.00975851465671259	0.00551695978325724	0.07159072780683656	2.5682863022232e-4	0	0.33743528987977717	0.09059286444206471	0.48014146230065446
TCGA-H9-A6BX-01A	0	0	0.00147262899537593	0.0043743297827633	0	0.00266074448371493	0	0.8489932656017677	0.04840788953595513	0.09409114160042308
TCGA-V1-A8WN-01A	1.8551090226901e-4	0.00737088243392206	0	0	0.04836870066131763	0.00102769634702839	0	0.7981822404224034	0.08593397333758981	0.05893099589546975
TCGA-KK-A8IL-01A	0.00358621725224761	0.01281626202223848	0.01243837356727562	0.01920824178779022	0.05238393441466109	0	0	0.642150327907924	0.0968366703998068	0.16057997264805615
TCGA-J9-A8CK-01A	3.3994022528186e-4	8.4065496202067e-4	0	0.00253690440565529	0.01926971069132189	9.6019776794039e-4	0	0.8964648798205618	0.07264042640128231	0.00694728572593587
TCGA-TP-A8TV-01A	0	0	0	0	0.07002835863063728	0	0	0.5783426492284651	0.33526783297143264	0.01636115916946491
TCGA-J9-A52C-01A	0	0.00437842849548528	0.0060653859295501	0.02535752969266041	0.02442017800796174	0.00359335245537867	0	0.7873970935597835	0.1306915512309178	0.01809648062826244
TCGA-YL-A9WL-01A	0	0	0	0	0.10245171364653212	0	0	0.5605626730828103	0.3369856132706578	0
TCGA-EJ-7783-11A	0.00396959467985797	0	0.01028759941237868	0.00407109964347432	0	0.00498243375345219	0.2953007262745957	0.6193393359630904	0.06204921027315072	0
TCGA-G9-6366-01A	0	0.00613255525734406	0	0	0.05188849773530181	0	0	0.6657358957896081	0.24983044042442035	0.02641261079332578
TCGA-HC-7078-01A	5.587337495468e-5	0	0	0.01416260406766662	0.04188169568745671	0.00267539896627076	0	0.6165990884955291	0.24991815226011907	0.07470718714800294
TCGA-KK-A8I7-01A	0	0	0.00157274552512863	0.01884920191497504	0.01845438711140298	1.165821646506e-4	0	0.7078829082770606	0.24536879226262495	0.00775538274415712
TCGA-EJ-5510-01A	0	0	0	0	0.05655838760896408	0.00857662715752423	0	0.7485485629687958	0.133905568967082	0.05241085329763382
TCGA-KK-A7B2-01A	0.00170050503075072	0.00585959935012633	0.00548041425889979	0.03648277279803942	0.03224174900458674	0.00562244468807628	0	0.6658026712038858	0.12441364207123104	0.12239620159440394
TCGA-EJ-A46E-01A	0	0	0	0.00734922969198568	0.03221884850645804	6.3528376579915e-4	0	0.6709353441582278	0.06322634542150282	0.22563494845602647
TCGA-G9-7521-01A	0.0025176645323465	0.00577433689549431	0.0114951532563454	0.02340951422487489	0.06780405515589613	0.00192134221265723	0.02285435933265499	0.7612916884614859	0.1029318859282447	0
TCGA-V1-A9OQ-01A	0.00511876399320322	3.6039634243201e-4	0	0	0.02960832319420724	0	0.1903937414126073	0.5643625543533125	0.21015622070423776	0
TCGA-G9-6364-01A	3.386409739858e-4	0	0	0	0.01668281344230898	0	0	0.9222242471695182	0.06075429841418697	0
TCGA-HC-A631-01A	0	0	0	0	0.0637829678553443	0	0	0.7764992732457783	0.06540077434571402	0.09431698455316344
TCGA-J4-A67L-01A	0.00136084920974497	0	0.00335361668149355	0.02069390960981671	0.05092239657275908	0	0	0.7971083046680693	0.08855279127485383	0.0380081319832626
TCGA-EJ-5530-01A	0	0	0	0	0.050394229814218	0	0.02069628456361988	0.7937312916138103	0.13517819400835185	0
TCGA-VP-A87K-01A	0	0	0	0	0.08689800057427229	0	0	0.6850673201358248	0.19160943833994315	0.03642524094995973
TCGA-QU-A6IO-01A	0.00312753844420339	0	0	0.03319914443697163	0.03350552588474535	8.3481702694474e-4	0	0.6662561670115285	0.13697407150176724	0.12610273569383915
TCGA-EJ-7781-11A	0	0	0.01866678591274651	0.01512592986401965	0	0.00362794904055006	7.708711503391e-4	0.9197058981845494	0.02309331567395462	0.01900925017384059
TCGA-VP-A879-01A	0	0	0	0	0.03125078015664503	0	0	0.8493560782971473	0.09243505933744152	0.02695808220876597
TCGA-HC-7752-11A	0	0	0	0.00496662833891109	0	0.00331382124311681	0	0.8364849435537146	0.08244880770954453	0.072785799154713
TCGA-V1-A9O5-01A	0.00111771574600807	0	0.03780676512662027	0.01166605262220339	0.0968600766909341	0	0	0.6750464811330199	0.12752012006833602	0.04998278861287819
TCGA-VP-A878-01A	2.9366474411046e-4	0	0	0.01395704272731654	0.02359979211971797	0.00267894528493418	0	0.6795083390263658	0.2306335023321175	0.04932871376543749
TCGA-G9-6351-11A	0	0.00415734745806576	0	0	0	3.8021489730092e-4	0	0.7778030364635172	0.09986140333466846	0.11779799784644744
TCGA-4L-AA1F-01A	0.00125036280980545	0	0.02708913184310365	0.0673048677898368	0.03515338348834009	3.8987291910877e-4	0	0.7471209995075232	0.12169138164228203	0
TCGA-KC-A7F6-01A	6.6417003269281e-4	0	0	0	0.02647274517953079	0.00127298128359011	0	0.7287619393993859	0.14377042979409155	0.09905773431070895
TCGA-KK-A8IK-01A	0	0	0	0	0.11809710854566569	0.01211510208126708	0	0.3951289258183693	0.4730593711603354	0.00159949239436255
TCGA-XQ-A8TB-01A	0	0	0	0.00550434901317423	0.03072456124958651	0	0	0.9021839812741912	0.05775921672458378	0.00382789173846441
TCGA-HC-8258-11A	0	0	0	0.00301395808985762	0.03958425377594062	0	0	0.7726831555348269	0.07109786225202494	0.11362077034734988
TCGA-CH-5766-01A	0	0	0.02376303838484067	0.01394805109421682	0.12932283313791876	0	0	0.5735081517644958	0.08505498434762507	0.17440294127090294
TCGA-HC-A6AS-01A	8.871744035781e-5	0	0	0.05800083769771437	0.01993119098635144	0.00437008532704614	0	0.8309125282575819	0.0621957748352203	0.02450086545572804
TCGA-EJ-5531-01A	0.00886424800429687	0	0	0.02726982841643566	0.01310007562601116	0.00548834840643014	0	0.8201966961494267	0.06405721969394655	0.06102358370345295
TCGA-EJ-7785-01A	0.0010794649074216	0	0	0.01662855714508003	0.04101180153442381	0.00153676959660757	0	0.8124734708691619	0.12703502786263096	2.349080846743e-4
TCGA-EJ-A46G-01A	0	0	0	0.01036258278085551	0.05263173939740159	0	0	0.7925159872352955	0.14448969058644748	0
TCGA-G9-6363-01A	0	0.00106212533297254	0	0	0.07010270840093706	0	0.00273788331132275	0.8116387809294248	0.09929745779103336	0.01516104423430946
TCGA-M7-A720-01A	0	0	0	0	0.03703427833043271	0	0	0.8272820944900282	0.0640844604893429	0.07159916669019606
TCGA-KK-A8I5-01A	0	0	0	0	0.04307821846325298	0	0	0.8561909339685062	0.10073084756824068	0
TCGA-EJ-7793-01A	0	0	0	0	0.02577095648903863	0	0	0.8076614713360352	0.1223159929017606	0.04425157927316561
TCGA-HC-7752-01A	0.00209085045783289	0	0	0.02375326777443793	0.01338933399263282	0.00882451041708852	0	0.7374148207799189	0.21313128490427233	0.00139593167381654
TCGA-XJ-A83F-01A	0	0	0	4.4204866307964e-4	0.03543566105976138	0	0	0.7900092254343184	0.16800602154572492	0.00610704329711572
TCGA-EJ-5508-01A	0	0	0	0.01576666291262809	0.09023649674349024	5.5211155147081e-4	0	0.637845624116944	0.16300613357425744	0.09259297110120936
TCGA-KK-A7AQ-01A	0	0	0	0.01248219702187039	0.03406443093410646	0.00282665212194213	0	0.6502788594375497	0.22780088087891232	0.07254697960561894
TCGA-XK-AAIV-01A	0.01014690488603285	0	0.0553887672576782	0.09181929670514614	0.06455818784085607	0	0	0.6721467844257828	0.08017282683839354	0.02576723204611035
TCGA-EJ-7315-01A	0.00177327409766393	0	0.06261659631255863	0	0.0056990556193657	0	0	0.8005479284612133	0.12936314550919847	0
TCGA-J4-A83I-01A	3.098695229751e-4	0.01559352390591284	0	0.00201917818520795	0.09153284195635612	0	0	0.8054460868748204	0.07668205107719181	0.00841644847753556
TCGA-EJ-7312-01B	0	0	0	0.02066746584088218	0.05348036250681053	7.3442096094857e-4	0	0.6416186232095461	0.2033909755057546	0.08010815197605821
TCGA-EJ-A7NH-01A	0	1.3272815452894e-4	0	0.00233381845450313	0.02389867442376635	0.00297751048345629	0	0.7722555122992816	0.17784945464724308	0.02055230153722071
TCGA-CH-5737-01A	0	0	0	0	0.09796244933657298	0	0	0.4792894372884394	0.36693048801926414	0.05581762535572345
TCGA-J9-A8CM-01A	0	0	0	0.00576972718777084	0.0126102014560623	0.00347817538342557	0	0.87824287714565	0.0986308197756333	0.00126819905145814
TCGA-G9-6332-01A	4.3652438348988e-4	0	0	0	0.10396230766611338	0	0	0.8166239814334765	0.07209103908143244	0.00688614743548778
TCGA-HC-7079-01A	0.04570464459859377	0.00710656953112256	0.19360701027717592	0.14743437544745616	0.02966362177907192	0	0	0.5098864389689526	0.04948715015541642	0.01711018924221073
TCGA-HC-7818-01A	0	0	0	0.03837574917731485	0.04115097770694112	0	0	0.7872663626879619	0.0948825587592268	0.03832435166855538
TCGA-EJ-8472-01A	0	0	0	0	0.0719515315426743	0	0	0.8495251320720142	0.06973185709582498	0.00879147928948637
TCGA-HC-7232-01A	1.6167775087856e-4	0	0	0	0.0384044541188652	0	0	0.7328908075861542	0.21683180615689543	0.01171125438720653
TCGA-V1-A8MU-01A	0.00188476890305398	0.00386639008037411	0.00344683296576498	0.01308233272022395	0.01345208690700011	0.00321494913960183	0	0.7771804448872752	0.1571625735733359	0.02670962082336993
TCGA-EJ-7330-11A	0	0	0.01296014072084365	0.02608916986400762	0	0.00369598771356685	0	0.8490882518317153	0.08134648718224836	0.02681996268761824
TCGA-XJ-A83G-01A	0	0	0	0	0.05370618030409213	0.00781324896443314	0	0.6283448471813209	0.17282137834529132	0.1373143452048626
TCGA-HC-8265-01A	0	0	0	0	0.04072966030960704	0	0	0.7210459437894273	0.11539412625341836	0.12283026964754726
TCGA-G9-6348-11A	0	0.00483401848607073	0	0	0	0.00138387659797315	0.01427450379294316	0.8192554453272232	0.11616580758088817	0.04408634821490141
TCGA-KC-A7F3-01A	7.0268611517087e-4	0	0	0.00451141589828257	0.04763169969472277	0.0012108942726601	0	0.7550711045479882	0.10831443959890992	0.08255775987226552
TCGA-YL-A8SI-01A	0	0	0	0.01493544342244434	0.03989443832839822	0.00205849341181302	0.01510556888429359	0.7819502916308144	0.1107520966105643	0.03530366771167223
TCGA-YL-A8SC-01A	0	0	0	0.01919816215888532	0.06227027192713987	0.00108468293038515	0	0.6894277111767737	0.18017139751805392	0.04784777428876203
TCGA-G9-6365-01A	9.721148201074e-5	0.00184969605838978	0	7.7227550387312e-4	0.0141732459079039	0	0	0.8750392013961095	0.0686936553994978	0.03937471425221522
TCGA-H9-A6BY-01A	0	0	0	0	0.048334762231009	0	0	0.8640962361178111	0.0657651830685387	0.02180381858264125
TCGA-J4-A67S-01A	2.8787027863068e-4	0.00193438595018239	3.687103287532e-5	0.0114633021557827	0.04326331075306419	0.00162936605737583	0	0.6608071375163717	0.1136264198755251	0.16695133638019202
TCGA-VP-A87J-01A	0	0	0	0	0.12145937525117764	0	0	0.7739729946662702	0.09926376377212554	0.00530386631042665
TCGA-CH-5763-01A	0	0.00529995651665995	0	0.00728518347990984	0.01945557931103888	7.1447950884809e-4	0	0.8358592275114765	0.07105515355993838	0.06033042011212847
TCGA-ZG-A9NI-01A	0	0	0	0.03748667862302577	0.00888041979839371	0	0	0.8162853867368615	0.13340772174798254	0.0039397930937365
TCGA-KK-A6E4-01A	0	0	0	0.01933257917418204	0.06542073840294875	6.5891829234988e-4	0	0.7620000783289418	0.09147837638060537	0.06110930942097224
TCGA-HC-8262-11A	0	8.2604300969058e-4	0.02212915137662336	0.01263402211032967	0.0280384307882538	8.0328331968992e-4	0	0.36820254823225584	0.17800090053514048	0.3893656206280162
TCGA-EJ-A7NF-01A	0	0	0	0	0.08564221863767803	0	0	0.8032730711078073	0.07727879614995373	0.03380591410456083
TCGA-KC-A4BN-01A	4.0161161817413e-4	0	0	0	0.06704955924997694	0	0	0.7088187300985979	0.09233459403047097	0.13139550500278016
TCGA-J4-A83M-01A	3.2070711315954e-4	0	0	0	0.04845864223336242	0	0	0.8111025536411851	0.06235936588069749	0.07775873113159544
TCGA-EJ-5517-01A	3.3704265902901e-4	0	0.01914296886875353	0.00398289328495427	0.0507389270275597	0.002387275714875	0	0.8374232091732843	0.08598768327154407	0
TCGA-CH-5754-01A	0.01237262030718186	0.0094263482038695	0.00107207291142594	0.01365783319467415	0.07359945543100134	0	0	0.5443596937156648	0.2917158401295138	0.05379613610666859
TCGA-EJ-A46H-01A	0.00266468329683335	0	0.00993592194321291	0.01181212500890947	0.02576476252187165	6.8356963484756e-4	0	0.66943361379626	0.1510428936380446	0.1286624301600205
TCGA-2A-AAYF-01A	0	0	0	0.01895383695199303	0.04753381939029291	0.00125357533248937	0	0.8132019802235947	0.11905678810162988	0
TCGA-YL-A8HK-01A	0.00109864223240309	0	0.00861563601504548	0.00348112208283872	0.03131376406451693	0.00160429413817775	0	0.8297592925888768	0.12113524230775288	0.00299200657038847
TCGA-HC-8260-11A	0	0.00102625426943794	0	0	0.02981559993941688	0	0	0.7521672325997475	0.0663253333429578	0.15066557984843987
TCGA-2A-A8VX-01A	0	0	0	0	0.041350953374951	0	0	0.8862877383982448	0.0723613082268043	0
TCGA-HC-7740-11A	0	0	0	0.00396533013372354	0.02901868803516308	0	0	0.7789380187277821	0.1164197339224732	0.07165822918085815
TCGA-HC-A48F-01A	0	0	0	0.00623223114802392	0.07039541223636991	0.0020355040687714	0	0.8172777827748995	0.1040590697719352	0
TCGA-FC-A66V-01A	1.08875329285e-5	0	0	0.01144269846441836	0.03576236923836382	4.7009556730958e-4	0	0.7330895632767129	0.10025200646173645	0.11897237945853038
TCGA-HC-7736-01A	0.00129687471807451	0	0	0.03397407247345386	0.04795077756993838	8.096607269816e-5	0	0.6761527135784182	0.18269641953987736	0.05784817604753954
TCGA-V1-A9O9-01A	0.08910773666939663	0	0.10068420054977618	0.00474374638219851	0.05715655855458958	0	0	0.6542594451851891	0.08472214796311796	0.00932616469573205
TCGA-EJ-7331-11A	0	0	0.00564776760523659	0.00732723423636807	0.00176520959262682	0.00435738104949219	0.125942043617376	0.7560756104462008	0.06015772021789804	0.0387270332348016
TCGA-CH-5789-01A	0	0	0	0.03079393781004998	0.01385739413732812	9.3458423191073e-4	0	0.7577740148087274	0.0711806421597267	0.12545942685225708
TCGA-HC-A8D1-01A	1.9966524459187e-4	0	0	0.01175263615736596	0.04026617852668004	0	0	0.7896671103108387	0.11306705269970632	0.04504735706081704
TCGA-EJ-8468-01A	0	0	0.01728472408067117	0.04378134118972683	0.05072570083490658	0.00222128737546089	0	0.7756203694153574	0.10706881294809732	0.0032977641557799
TCGA-V1-A9O5-06A	0.00615258647907137	0	0.0204219562988733	0.09751809674364743	0.0934509701615835	0	0	0.39832259966646066	0.38413379065036374	0
TCGA-V1-A9ZK-01A	0	0	0	0	0.04771564094292398	0	0	0.7092106069662816	0.16242696041094312	0.08064679167985137
TCGA-HC-8216-01A	0	0	0	0.01938083808515149	0.05563694048242739	0	0	0.7178210582329269	0.077766789590035	0.12939437360945924
TCGA-YL-A8SB-01A	0	0	0	0.01267177986625155	0.01260405533494088	9.5512494580123e-4	0	0.8893247805478487	0.06718333174974918	0.01726092755540851
TCGA-J4-AAU2-01A	0	0.00862180859997862	0	0	0.0507354057449626	0	0	0.7048735907345813	0.19983937816121947	0.03592981675925794
TCGA-J9-A8CL-01A	0	0	0	0.00845506250441993	0.02786051775810548	0	0	0.9078194752853372	0.05449004937773068	0.00137489507440654
TCGA-KK-A8I4-01A	7.3254283846376e-4	0.00625188303447063	0.04332908296684052	0.01252339898123985	0	0.00313846470069359	0	0.7380082712697078	0.15082319165565378	0.04519316455293006
TCGA-V1-A9OA-01A	0	0	0	0.00158907895569312	0.0123582633171652	0	0	0.8462874299836252	0.10983086104675743	0.02993436669675912
TCGA-KK-A8IF-01A	6.722225736962e-4	0	0	0	0.06381229073576282	0	0	0.7638354798422547	0.17168000684828638	0
TCGA-KK-A7B1-01A	0	0	0	0	0.02695172609221264	8.7835475905012e-4	0	0.681129681528598	0.2338530825093748	0.05718715511076447
TCGA-EJ-5527-01A	0	3.2318065888589e-4	0.0059060000396812	0.00195477071094405	0.04596523387392915	0.00128474313137217	0	0.8644105483005508	0.05387983528773335	0.02627568799690358
TCGA-ZG-A9LM-01A	0.00854867308924037	0	0	0.00802933506723253	0.04606008894511267	0	0	0.8149164561507402	0.03733797287767023	0.08510747387000395
TCGA-HC-7747-01A	0	0.01204627903289982	0	0.01695295530909445	0.03967758956976196	0	0	0.7457295892667652	0.0719372439727995	0.11365634284867888
TCGA-KK-A7B3-01A	0	0	0.00179910067367955	0.03263922576868468	0.03420463443317287	0	0	0.7614362480064517	0.11722542153074264	0.05269536958726852
TCGA-V1-A8ML-01A	0.00102451772840982	1.6952761444471e-4	0	0	0.03944978289524997	1.0292791416791e-4	0	0.8172838590354397	0.12934925641669828	0.01262012839558978
TCGA-G9-6385-01A	2.8771400918671e-4	0	0	0.00652364056071083	0.02003656514357418	0	0	0.8395352828417606	0.04225275154698753	0.09136404589778008
TCGA-G9-6347-01A	0	6.9034872906156e-4	0.01378446868309187	0.00198784420015839	0	0.00181774016663885	0.18348042304342607	0.7306293404297383	0.04385388007748264	0.02375595467040232
TCGA-J4-A67T-01A	0	0	0	0.00947794978722474	0.03280822660640446	0	0	0.7571934688846063	0.05423490765400549	0.14628544706775895
TCGA-ZG-A9L0-01A	0	0	0.0198045134307513	0.0418762203387512	0.01425503536387341	4.6604708197606e-4	0	0.7186409873454536	0.1383259108397502	0.06663128559944415
TCGA-G9-6499-01A	3.4436990936365e-4	0.00610849021392041	0	0.00528843420825486	0.0449687491573491	0	0	0.7586236717265493	0.10133185827690268	0.08333442650765986
TCGA-V1-A9OL-01A	0	0	0	0.04611912428015486	0.0559956801660575	0	0	0.7215991797830436	0.1513522316083207	0.02493378416242356
