Gene	cancer	CD4	CD8	Mono	M0	M1	M2	B	Neu	NK
TNFSF9	2.17870054569491	0.421973083943922	18.0712549583006	16.37418574022	11.4902426080191	36.3210704961838	1.5732195245353	5.47614536318344	0	0.951958980627485
TNIP3	0.367574172396834	1.34500809255493	22.9997790378371	1.26656228082536	0.21860446407804	43.0785132563871	0.116341014593701	0	0	1.48875690783205
TNK1	10.9650584228987	11.8386626142093	6.29546010763663	0	0.167828205678165	0	0.116341014593701	7.66660350845681	0	1.44821128323817
TNNC1	2.46799388194145	5.96685916154117	2.46426203976826	0	0	0	0	1.8202514892553	0	0
TNNI2	1.8629354701331	0	0	63.3281140412678	129.434570258563	45.5105150870215	17.7033763879447	9.46834714334802	93.4278091010545	0
TNNT3	0.623574364474933	12.0066743488671	7.39278611930478	2.66965754603784	1.41530180029262	0	0.116341014593701	19.9979468774539	9.41459259090793	5.33713845493588
TNS3	29.6939723226047	0	0	45.91891218453	133.954587125535	168.752995310101	74.1092262961872	16.7782381716255	0	0
TOX	1.35467073290826	9.72875117139676	42.2976225981836	1.12016609822905	0.167828205678165	0	1.00563945847656	0.172151766242691	0.475514750196351	85.5449665752079
TP53I3	33.2665601424956	0	0	14.7915069856253	64.8414891803628	43.3506579788613	55.4705793488934	2.19045814527337	2.34898717389142	2.44071588845954
TPD52	90.6605824537983	7.22287980463996	7.39278611930478	0	1.32712621494678	1.56802550940319	0.350221643604182	90.0129804612882	0	11.9197600701405
TPD52L1	69.0147280965688	0	0	0	9.56678879410737	2.16321463928881	13.7201167006571	0	0	0
TRABD2A	1.78614954694656	45.3686213131789	4.92852407953652	0	0	0	2.21292204849309	7.61196077324945	0.071702546860124	0
TRAT1	0.563091893615223	89.5439247063775	59.2769579065202	0.235533955870515	0	0	0	0	0	4.92197740151296
TREM1	5.84756063776851	0	0	291.17573772826	0.356653095517725	1.28640854472685	0	0	1434.80246281425	0
TREM2	14.378497705505	0	0	0	110.268215497009	85.5729458357268	220.111979756779	0	0	0
TRHDE	0.152702758787443	0	0	0	3.29936184998795	0.292235137067046	44.405969106428	0	0	0
TRIB1	36.001909459139	3.11417548104733	3.41982449460694	471.657165099125	69.6749325033952	138.692891209059	26.9911153857385	14.5109086889734	673.606467129438	0.455706678016801
TRIB2	26.3473690753538	370.310166281789	180.712549583006	3.92058134380166	0	0.242909904360292	15.4198050299739	108.37834927077	1.69991252786522	296.545790470274
TRIM32	9.12953946503074	25.1098516707264	39.4281926362922	2.84768447656	31.9516756472014	17.8321401006551	16.6761269600742	8.43934781382004	0	45.3194156412902
TRIM47	53.3641897289677	4.99977605323596	13.6792979784277	0.404493567581491	64.2253203319228	81.7070156303113	34.9254734446837	1.36039768959126	0	2.35962463927177
TRIM54	0.275336812311299	0	0	0	14.2425842578262	6.88901286108999	3.1464390490706	0	0	0
TRIM7	3.63332012594199	4.12060781618465	4.10710339961377	17.4152313613486	3.69592249240773	6.32459643252326	6.88769232421559	2.41012472739768	0	0
TRMT5	8.73136094902729	14.1458354328475	11.3994149820231	9.49921710619017	91.932437798226	63.9378604868845	73.7640682831029	9.64049890959071	0	5.67120825917103
TRPM8	0.156001111733964	0	0	0	5.86305627044747	1.45206833612928	8.05509780289619	0	0	0.455706678016801
TRUB2	34.8047456761661	40.2864811225442	42.1778354334856	14.0020762278631	51.6032007153277	90.3893089548889	66.5398108358657	23.8287467684331	0	39.364388009962
TSFM	47.3754286579361	2.66387084125622	0	2.35319429316767	30.9723333354463	85.3025738309032	56.6508044414231	1.72151766242691	0.28488721742393	0
TSHZ2	1.42743967206105	94.5380814812016	1.13994149820231	0	0	0	0	2.19045814527337	0	0
TSKU	45.1867197256029	0	0	0	27.5881231922202	23.0386833312304	4.18827652537322	0	0	0
TSPAN18	8.52231717041694	8.63344481031184	2.16406441200009	0	0	0.100470927330584	0	0	0	0
TSPYL2	22.8008713999851	69.8160635153101	32.0354065169874	6.64945197433312	0.386432669756205	0.192674440695	0.314643904907061	114.0466729774	8.84327056644259	18.7148146157986
TSPYL5	5.83859190110585	8.00126997354601	7.39278611930478	3.13393465182143	18.5668123834701	16.8952085138982	13.240919536608	64.6185152855646	0	18.4618360607513
TTC16	0.179080592453518	11.8422949519789	60.4168994047226	0.313393465182143	0	0	0	0	0	24.6698422471268
TTC24	0.133133454377568	7.97947719264321	23.9387714622486	0.280041524557261	1.14263544142047	0.414076029211221	2.68170522260416	19.526334157466	0	6.37018868475113
TTN	0.151814054339978	84.1025253524254	13.1427308787641	0.316640570206339	0	0	0	54.661054798374	0	0.951958980627485
TUBB6	78.3230146135625	0.097603254482918	0	11.4817025068477	48.4986328191967	51.3795350606495	50.1143663474152	15.5548763627271	0	0
TYMS	41.3000518051366	0.916640905452554	12.3213101988413	0.080898713516298	18.8637196433065	20.8166460048561	1.62280950222826	0	0.430699802219054	20.7712102679451
TYROBP	124.831479751082	0	0	215.912015433648	174.268300159156	136.104671388101	128.091457067664	0	284.556428469813	73.1889094420188
UBASH3A	0.725368090474463	42.5762821888635	31.2139858370646	0.280041524557261	0	0	0	0	0	0.496252302610684
UBE2E2	27.4544985943418	5.71732893302249	1.37713189854551	30.7415111361933	77.4122400033314	83.4125475783358	27.8055024878944	49.063253379167	0	0
UBXN10	2.56228479541132	1.2005165897814	10.2594734838208	2.53312456165071	0	0	0	3.47502557039649	0.300156998566504	7.8183999679893
UCHL1	13.8227051790308	0	0	0	22.9597588091068	4.35620500838785	8.18074152758357	0	0	0
UGGT2	11.6395349065138	0	0	11.03477734667	15.0665961535278	15.0408525703817	11.0646102424654	0.496432224342356	0	0
UGT8	2.13048481540129	0	0.590199385090934	0	0	0	0.116341014593701	19.9524994473384	0	0
UPK3A	0.322144102049426	0	0	7.59937368495213	0	0.100470927330584	0	0	0	0
UQCC2	121.731464715526	11.053741846993	2.27988299640462	23.84935749119	102.026355523872	144.680672381091	125.066590688228	1.20506236369884	0	2.27853339008401
URB1	7.73047700548998	42.8085020363933	36.478127942474	7.91601425515847	12.0197020990216	25.2754416177813	10.769553969333	26.6418627063731	0	23.2621765884826
USP2	2.1603864659461	0	1.37713189854551	0	65.4884977358796	35.3305857122603	18.8472443641795	0	0	0
UST	3.93454927350601	2.35624738300928	37.3792943890925	4.1163274126824	6.57052887539153	1.91098873897333	0.629287809814121	37.8943264581331	0	50.0483697273179
UTP20	6.20494633644403	57.9584425309812	47.6423994355197	10.3615364086187	20.7530341346136	38.5770835371895	25.8277052398015	49.2010497735505	0	29.0955673460291
VASH1	8.27513499803075	1.0392971228534	0.821420679922754	8.7750170251	32.2219623980004	33.940612504819	45.2911379258252	0	0	3.31158361989926
VAV3	15.1658334765499	4.7105614152174	4.92852407953652	20.2649964932057	1.03346317191324	3.62428964126322	0	39.7670580020617	33.7677299477518	16.4768268503085
VCAN	37.8425922512749	0	0	1707.54280425729	0.52448130119589	2.78114651476456	0	1.09522907263669	0	0.911413356033602
VEGFA	132.750166307914	0	0	15.1280594275478	15.850161416577	4.58490076422056	19.5452904517417	0.516455298728074	5.45059502571786	0
VENTX	0.474837340512031	0	0	62.3781923306488	1.44089252583084	0.631027146295569	0.930728116749604	0.172151766242691	1.01892882964163	0
VIPR1	6.62166670394186	117.026878261037	18.239063971237	73.930962483117	4.98989437845781	0.050235463665292	145.650114902688	2.6476385298259	1.82745438999994	0
VLDLR	8.92417864058946	0.091055939305753	0.821420679922754	0.078511318623505	13.4269827923182	2.10366317966833	97.7118385655669	0	3.15553561776217	2.89642256647634
VNN1	1.05417697160144	0	0	94.0180395546428	25.3563568657092	36.9999317634798	1.27975116053071	0	79.9945893674773	0
VPREB3	1.1185043660829	0	0	0	0.743988977579957	0.728729713080875	1.50845918771484	199.298261525119	0	0.455706678016801
WDFY3	12.8673754999043	0.834972473517846	0	112.724042993457	107.291476581904	87.8330838361898	76.7146310144271	0	398.801913594918	0
WDFY4	2.85879782861486	0.250806006904188	0	4.38750851255	40.0573424252873	24.6590911698313	24.5422245827507	42.5214862619447	4.03635292970553	0
WDR54	25.4405947774348	39.9677987216088	75.3487881632759	10.7574596259093	1.59993784143192	3.14050622123656	5.45854105294962	35.9797191447225	0	78.7596168370339
WFIKKN2	0.033616708157463	0	0	0	0.188824889839559	0.050235463665292	41.2183515428249	0	0.071221804355983	0
WLS	44.9577314854837	0	0	7.39575349281267	3.26316155176463	2.30923152446152	0.8380328820638	0	90.6453491331629	0
WNT7A	0.056653250924499	30.9743192476441	7.97959048741619	0	0	0	0	0	0	0
XCL1	0.670505706031034	1.1756343089856	66.1166068957341	0.336170613309667	0	0	0	0	0	52.5895864799334
XCL2	1.05418980423264	1.00267393847546	5.74994475945928	0.633281140412678	0	0	0	0	0	694.451486775764
XKR3	0	0	0	0.313393465182143	4.93757162050946	0.601251416485331	148.331820125293	0	8.65596588096946	0
YES1	25.7609653037674	16.703212312356	25.0787129604509	0	0	0.711146303159523	0	0.688607064970765	0	121.657726204833
YPEL4	0.955249941751884	2.87509747507974	6.57136543938203	1.4917150538466	56.0746430940227	9.21523224286721	40.4866730786078	0	0	1.40766565864429
ZAP70	3.44658361204616	274.722655599081	522.093206176659	1.42384223828	0.359881796312096	0.146117568533523	0.50281972923828	3.99958937549078	0	867.623477211464
ZBP1	2.02221630327481	39.909542829758	68.1779164335885	14.119165759006	1.04224606199033	0	0.314643904907061	44.9043919781042	91.7743084018455	69.2691414532113
ZBTB16	1.66233804173562	5.79653775451673	35.3210892366784	7.19998550295054	0.386432669756205	0	0.314643904907061	57.1543863925735	1.49142104015582	235.628394122942
ZBTB39	3.15816029194142	25.8298531440128	35.3210892366784	15.356279793925	8.89533070378172	12.3661353729042	7.67146310144271	37.2377884696474	0	30.5032330046734
ZBTB47	7.73725658073645	0.510762604550645	0.821420679922754	9.80145335950415	20.6551157214997	14.0804997144312	16.9907708649813	0	4.81165111346063	3.84838154710382
ZC3H12C	2.3691315923279	0	0	2.24033219645809	13.0281910608647	7.05703099956683	5.015956643251	0	0	0
ZDBF2	1.14829465154115	28.2676593525692	11.4998895189186	0.35596055957	1.58313000597078	1.51151911238895	0.50281972923828	34.6901410845771	0	1.90391796125497
ZFYVE28	5.89388583387313	8.93987067809333	35.3210892366784	2.017023679858	6.35075092177745	3.77326897367523	3.61895698390988	1.33319645849693	0	34.7764804126842
ZFYVE9	9.21212397533955	20.5615043837347	11.3994149820231	0	3.23893616680886	1.2192839753219	6.98046087562203	1.20506236369884	0	0.911413356033602
ZNF157	0.060598095739261	5.85724064208596	3.41982449460694	0	0	0	0	3.80598038662473	0	1.90391796125497
ZNF202	6.90835053125531	47.5692141186962	22.1783583579143	8.40426533274167	10.5317646598536	11.3309364659306	9.45598437731292	23.7569437414914	0	18.7959058649864
ZNF22	20.0931306305466	126.483490038339	149.332336264503	32.6139787312529	21.0894231616912	26.721517598506	11.3596665155979	137.893564760396	0.2958509502876	218.048856995772
ZNF354C	1.60208132710674	45.7498272705131	28.7497237972964	4.1163274126824	10.6785961813703	8.92790981842778	6.74777884643463	12.9072378329012	0	30.0069807020627
ZNF366	0.624490472488895	0	0	2.13576335742	76.514721703936	71.6085332670359	206.388959889225	0	0.679575375343665	0
ZNF382	1.35910122941382	17.4638772513565	13.1427308787641	0	8.05618967539089	7.52106991556556	2.21807040949315	8.61585203407796	0	1.44821128323817
ZNF467	9.25172308404574	1.64677665556061	0.821420679922754	36.9787674640634	3.69649849188389	1.38364887031641	0.314643904907061	0.330954816228237	95.8451732474211	1.40766565864429
ZNF483	0.571689777648108	84.6660038073754	52.5709235150562	0.711921119139999	0	0.397294886859983	0.116740547868061	35.5970728776379	0	8.77035894861678
ZNF503	10.4540118955364	0	0	11.8921108868958	2.49049920171593	1.7215306485864	1.84367234054036	0	0	0
ZNF532	26.3167327848897	3.10949328572867	4.32812882400018	5.32078896658797	2.4445761235056	2.56263962679817	1.75110821802091	57.6708416913016	0	1.86337233666109
ZNF594	2.93316244994413	13.7232503952712	18.296180937819	2.13576335742	10.3829058250177	5.63965523105858	10.6978927668401	25.3940902057035	0	21.7328740560566
ZNF667	1.12398423242132	1.55226908624017	0	0	1.04896260239178	0.313605101880637	0.817183835076425	45.6717646394967	0	0
ZNF697	3.53648326713796	0	0	27.8643701781578	117.400986872138	109.298599943231	107.843067829897	0	4.20874366496209	0
ZNF703	20.5977786061056	0	0	10.1324982466028	4.03215490324022	1.58519131720381	3.68820341415515	1.33319645849693	0	0
ZNF711	2.78538875360365	1.78244136822662	1.13994149820231	0	2.98990884124989	0.484909577762046	5.60606918951582	14.2379779442769	0	0
ZNF827	7.1048289514672	13.9588603001179	32.0354065169874	0.35596055957	0.407429353917599	0.25117731832646	0	18.7645425204534	0	28.3057908637772
ZNF853	3.33960728239509	10.0174896659659	32.0354065169874	0.336170613309667	0.167828205678165	0	0.147528136566206	14.2841757407082	0.298284208031163	41.5115797187803
ZNRF1	29.05879091538	1.80993145495774	1.64284135984551	3.16640570206339	7.14668964729332	12.9551944695006	3.24561900445653	0	1.01115929561299	0.496252302610684
ZP3	12.4415553297976	0	0	1.42384223828	7.86894874895458	210.601052593029	1.16341014593701	0	0	0
ZSWIM5	2.37917207929347	9.89319373662147	10.2594734838208	0	0	0	0.116740547868061	0.22673294826521	0	4.30408822512062
ZXDA	1.97110356121183	54.2373177919687	47.6423994355197	11.093630239219	10.0212960302771	9.4333870934333	7.23791396781977	106.337752736383	0	34.3110689271833
ZXDB	5.00134614127768	55.4757486932876	44.4577184298902	16.37418574022	11.4435413271198	10.4436628696566	8.26021203615274	103.616957357201	0	41.9267407722032
ARSG	4.50180807169592	37.1411800508134	24.6426203976826	21.5149192518187	7.38968951687585	4.72579822180118	3.3521315282552	8.60758831213456	55.8435604554565	40.1444596847299
BRAT1	36.4094689848299	2.84370410239756	1.64284135984551	4.04493567581491	3.42711776940597	2.80989677020023	3.68820341415515	2.4940624309173	2.37851381370283	0.911413356033602
C12orf57	283.81300343065	1353.92334498355	2902.90068284701	377.952519009664	75.7015526173555	64.3626065935525	68.4530553667195	642.548775707122	1.77274813969125	598.062082379482
C7orf50	91.0306253442576	7.96900179181643	13.6792979784277	14.119165759006	27.0391434128234	16.1743697997005	31.464390490706	29.7822555599856	0.484763429547915	13.985860529771
CAPG	295.740897805467	0.838639312350753	0.590199385090934	17.731871931555	180.109676059556	153.575931413306	87.3721019598691	15.3332070169136	1.24546791081762	0.455706678016801
CBX2	4.11336583280858	0	0.821420679922754	0.672341226619334	1.52351392189396	1.01543540908498	0.943931714721181	0	0	0
CD4	22.4139343320294	11.0265972708576	0	5.042559199645	3.15251007047522	1.01637602768557	0	0.330954816228237	0.675410302863387	0
CDKN2D	13.2785894064541	188.718305026311	246.426203976826	253.79987897341	15.9784018584546	8.6651430128457	4.08591917538213	151.141612023863	794.025459076522	409.655295464428
CEBPD1	51.4578262425626	0.174657941607149	13.3778527287278	464.923958207269	36.4485608521141	36.1914187273954	52.8150728907017	1.09522907263669	524.360554852784	177.388735393463
DCUN1D2	10.3964662110415	12.4286276100749	6.83964898921387	6.14830222723866	9.31053621643709	7.46673413309255	14.1627011103558	17.5594801567545	9.35786606382336	9.02333750366417
DNMBP	10.2521231923508	0.844907843866988	1.13994149820231	2.83145497307044	0.719763592624191	0.246588495864107	0.232682029187401	6.54176711722227	1.93741639018613	1.40766565864429
ERI1	7.15262085035847	18.1593104632809	29.6384789532601	19.4978955719607	54.0791332184955	47.5592107284004	131.595097817056	7.0287213962215	21.782518933766	35.2630279078108
HELZ2	20.6838725107793	59.2106130792847	141.352745777087	71.2681700216494	36.3238360425659	19.7019307736519	24.7489961480289	76.1822706171104	146.743266290461	102.668797024361
IQCE	11.7516509514106	2.18174654425205	3.14773005381831	4.37021797302567	2.8728568939716	1.77786575789881	0.943931714721181	2.19045814527337	11.4971133257826	3.27103799530537
KLHL6	1.92366816862984	70.3031028515018	18.239063971237	20.5064074118897	165.029183225445	123.742372577944	107.922859383122	14.3965345059283	10.6729031090564	6.62316723979851
LAG31	3.09910482901768	2.18828034687322	68.659861798912	0	0.167828205678165	0.246588495864107	0	0	0	8.2741066460061
LMBR1L	32.6279961076236	178.637081025426	134.712991507332	53.4879311904369	22.455686843964	19.0607353409339	25.6698957625198	204.199121612822	107.997572684983	70.9103760519348
MAFK	28.8981749301509	0	0.590199385090934	0.62809054898804	0	0	0	0	0	0
MLF2	252.184927984093	49.2237689828908	66.1166068957341	32.6085494910377	20.9999155445919	17.2568474714457	11.0646102424654	66.6598229248464	195.48520674059	62.7076558476324
MTMR14	31.3371514538737	55.246731055535	83.2157293687688	136.639550819414	89.5516447223913	66.884224474157	39.0905809034834	171.982343146104	136.165728123705	95.1245116210448
NCK2	45.3564129626646	72.8337486451506	213.569376779916	15.6823253752066	29.9406524112454	59.3450370825027	7.37640682831029	53.118248004632	33.8864516046525	73.472728814176
OSR1	2.10478016750128	0	0	0	0	0	0	0	0	0
PTMS1	592.909678382262	0.73720856501504	22.9997790378371	4.62748727441	96.2125832494279	58.8009573855921	73.9115964196692	0	2.93933065329937	9.26661125122746
PTPN6	56.5100158147825	249.368663931039	391.817664323153	673.833339266009	804.180182464551	735.524759119525	850.268162141932	284.323117124573	1075.80045864347	707.619529235027
RPN1	252.995524985585	28.5395473055114	17.2498342783778	9.97093746518514	12.7677775324333	12.7863743720759	9.88438514993579	60.8956861859956	19.6586678293591	17.2974441496703
SLC16A6	1.48645371937819	0	0	1.68085306654833	0.87441785631216	0.634813701187808	0	0	1.42449711915099	0.951958980627485
SPATA13	14.4259656321128	9.35914051008892	19.7140963181461	29.4043600785124	6.17099945724095	5.88809045129865	6.5374706806114	4.96432224342356	26.1075186374787	12.4160123727512
