Samples	CBSX__CCLE_TIL10__Cancer.cells	CBSX__CCLE_TIL10__B.cells	CBSX__CCLE_TIL10__Macrophages.M1	CBSX__CCLE_TIL10__Macrophages.M2	CBSX__CCLE_TIL10__Monocytes	CBSX__CCLE_TIL10__Neutrophils	CBSX__CCLE_TIL10__NK.cells	CBSX__CCLE_TIL10__T.cells.CD4	CBSX__CCLE_TIL10__T.cells.CD8	CBSX__CCLE_TIL10__Tregs	CBSX__CCLE_TIL10__Dendritic.cells
TCGA-FD-A3NA-01A	0.9194829093905099	0	0.0139796116386956	0.03014797317008233	2.484679099606e-5	0.00363156173918293	0	0.03273309727053317	0	0	0
TCGA-E7-A5KE-01A	0.9641024551617584	0	0	0.00962184560606404	0	0	0	0	0	0	0.02627569923217756
TCGA-ZF-AA4V-01A	0.8727228259938589	0	0.06358179999554543	0.03450054264110256	0	0.00736478333209371	0.00121051789925063	0	0.02061953013814872	0	0
TCGA-ZF-AA53-01A	0.5855356300476033	0.01572550358181709	0.09274798503978024	0.06181781513259729	0.20281776888700673	0.00752374318818867	0.02732441096995772	0	0	0.00650714315304888	0
TCGA-ZF-A9RM-01A	0.9174653819366776	0	0	0.00164671895049553	0	4.8841036567706e-4	0.00760945261801746	0	0.00615074384633461	0	0.06663929228279768
TCGA-BL-A13I-01A	0.6617455576769814	0	0.006925744406106	0.20319301388232397	0.01539490347117706	0.00601950349024843	0.00772807115651177	0.09899320591665134	0	0	0
TCGA-CU-A72E-01A	0.7073897017476334	0.0139577876254528	0	0.03178785650552326	0.19486790251494393	0.00858603756794941	0.03377953072644677	0	0	0.00963118331205052	0
TCGA-CF-A47W-01A	0.7837414393389897	0.01597959439480044	0.01271955208229162	0.01521138904461682	0.015382455992013	0.00449484834183067	0.03425658683118582	0.11821413397427208	0	0	0
TCGA-GC-A3I6-01A	0.9282557076452574	0	0.04360685437555873	0.01403415924789032	0	0	0	0	0	0.01410327873129355	0
TCGA-FD-A6TA-01A	0.7421661394054978	0.01504919375457134	0.08516563524723772	0.1010137584730962	0	0	0	0.00835793514518108	0.00770101392254148	0.02383975343666066	0.01670657061521369
TCGA-CF-A47X-01A	0.4370214216895926	0.00570085033664443	0.00993584609660056	0.04416018300158704	0	0.00536023111686988	0.04221041360346277	0.02494954886357506	0.00308617172908698	0.0119168145957611	0.41565851896681955
TCGA-ZF-AA51-01A	0.7644011400384205	0	0.05409825828078304	0.08009156320729577	0	0	0	0	0.00680082949903883	0.04220554277104471	0.05240266620341733
TCGA-FD-A62O-01A	0.8611423242840271	0.00629689451771314	0.01165869940512382	0.02809881980025537	0	0.01235172351902699	0.00467249969849941	0.03702592826324507	0.00262986282726761	7.1757698060248e-4	0.03540567070423877
TCGA-BL-A3JM-01A	0.9440562991059325	0	0.00671170046270038	0.00964997258077213	0	0.0026648766680982	0.00969650254599588	0	0	0	0.02722064863650089
TCGA-FJ-A3ZF-01A	0.889343275912991	0	0	0.02434713619119551	0	1.9786144018357e-4	0.00211809570811483	0	0.00314132014386236	0	0.0808523106036529
TCGA-CU-A0YO-01A	0.6284581902234484	0.00918312295557717	0.04580432558662665	0.08234947255403752	0.01052902570571678	0.00741773013242409	0.02173683559129292	0.19452129725087636	0	0	0
TCGA-CF-A5UA-01A	0.7413202578455994	0.01611915572205744	0	0.05210918303554152	0.00731883268343775	0.01354817108041427	0.03278876897211333	0.12679661116121732	0	0	0.00999901949961884
TCGA-K4-AAQO-01A	0.7995454069138911	0	0	0.07972008973001625	0.06530406020668612	0	0	0.05543044314940664	0	0	0
TCGA-FD-A3SM-01A	0.8484907082171688	0.01026402733373302	0.02814335270891271	0.05269385681409235	0.02033856378148516	0.01002034090004092	0.03004915024456713	0	0	0	0
TCGA-BL-A5ZZ-01A	0.7475553414844275	0	0.06665056197689868	0.0649988893735233	0.04018130712527952	0	0	0	0.04169955287086939	0.03571191251842595	0.00320243465057561
TCGA-FD-A62N-01A	0.44352527800116226	0.01250722732038313	0.1079917973210342	0.24060207914318585	0	0.00455192755765507	0	0	0.13493495737799768	0.04576239598133994	0.01012433729724188
TCGA-BT-A20J-01A	0.7734118110637513	0	0.05986751251952165	0.07545994900130798	0	0.00145766865457514	0	0.00531734854748715	0.04238490936166838	0.01808090476153343	0.02401989609015491
TCGA-FT-A61P-01A	0.7759669105992061	0.00108419166297018	0.10618846582114938	0.05800691642942421	0.04242653863510851	0.00336703363246622	0	0	0.01295994321967543	0	0
TCGA-DK-AA77-01A	0.865656822226412	0.00912640727124421	0.01776323039499662	0.01941094074658767	0.01544120966722577	0.00774414751881377	0.00945737307723161	0	0	0.05539986909748861	0
TCGA-ZF-AA5N-01A	0.7886514613917126	0.0248186906525519	0.03138722994575263	0.00891347560803016	0.03649932475526271	0.02119148430687543	0.04528347052513884	0	0	0.0432548628146758	0
TCGA-DK-AA6U-01A	0.9070529070423585	0	0	0.00922895420704374	0.04599673189378056	6.3427337483098e-4	0	0.03708713348198617	0	0	0
TCGA-BT-A20O-01A	0.594188293287971	0.01549151066667113	0.161717597567366	0.1083580295602792	0	0.00368397946421592	0	0	0.11656058945349684	0	0
TCGA-GD-A3OS-01A	0.8774825480984102	0	0.03871663198749201	0.02343219290430771	0.04890411053394959	3.4081539462896e-4	0	0	0.01112370108121174	0	0
TCGA-XF-A9SZ-01A	0.6387454468558847	0.01337594372297385	0.11449692652846168	0.04732465780203142	0.04064388595731627	0.01465671778162475	0.07850112789095222	0	0	0.05225529346075493	0
TCGA-4Z-AA82-01A	0.898943850070677	0.00788384444841541	0.03475716262137728	0	0.02592028770648979	0.00677917906331345	0.02571567608972726	0	0	0	0
TCGA-GD-A3OP-11A	0.2354545323540118	0	0.1084547945007998	0.2149438625873469	0.2202602567838493	0.01432957295055121	0.00131720052483008	0.13531354826385203	0.04455138225980037	0	0.02537484977495862
TCGA-DK-AA76-01A	0.8358316339141912	0	0	0.00222708443862136	0.12456155430718534	0.01075000199427091	0.01199877911532525	0	0.01463094623040594	0	0
TCGA-DK-A3IL-01A	0.8996545122092416	0.00538108807947526	0	0.0243348100088835	0	0	0	0.03625659909975582	0	0	0.03437299060264386
TCGA-E7-A678-01A	0.5053381371852704	0.01324452836300791	0.00244826006398567	0.03387671679178086	0	0.00606744514733771	0.00261129010607849	0.24407104970222607	0.01394588212637894	0	0.178396690513934
TCGA-ZF-A9R1-01A	0.8740044963407555	0.00992603832862256	0.00692417328020152	0.01354161288433145	0.00924214658037706	0.00505870083113147	0.01647359953270498	0.06482923222187548	0	0	0
TCGA-XF-A9SH-01A	0.6946416362462867	0.00274321324547262	0.04055197264592679	0.07407225424178457	0	0.00340574911944303	0.03206050376094927	0.00573725329425837	0	0.01321166156787762	0.133575755878001
TCGA-FD-A5BU-01A	0.7566021189954466	0.01662575547655709	0.1151815301360546	0.05891554510294372	0.03217457875201765	0.00921775870833999	0.0112827128286403	0	0	0	0
TCGA-C4-A0F7-01A	0.9539817226534096	0	2.8243117553224e-4	0.02266211168490232	0.02307373448615581	0	0	0	0	0	0
TCGA-C4-A0F0-01A	0.855936396008	0	0.03596055722810994	0.03774471294456487	0.03008665544644282	0.01919181326316404	0	0.02107986510971831	0	0	0
TCGA-FD-A3N5-01A	0.8912217222600192	0	0.01551488428205498	0.01829697646610735	0.04847182964149461	0.00827682096191409	0	0.01821776638840967	0	0	0
TCGA-ZF-A9R5-01A	0.6586918602715321	0.00110543170957183	0	0.04623600916736381	0	0	0	0.1792474993281508	0.02571826695473996	0	0.08900093256864149
TCGA-CU-A3KJ-01A	0.8700057118911068	0	0.0997906933516142	0	0.02655596872873936	0.00364762602853969	0	0	0	0	0
TCGA-DK-AA6S-01A	0.6944062752019756	0	0.08878099943131262	0.09386846298326731	0	0	0.01609712137083178	0	0.0084085147914408891	0.04379981008743727	0.05463881613373467
TCGA-BT-A42E-01A	0.7956771606158787	0.00336254131646671	0.09226618954047652	0.01428501331723754	0.07851047293327418	0	0.01589862227666634	0	0	0	0
TCGA-FD-A43X-01A	0.7576305042688907	0.01641243508673183	0.00336522148485516	0.01519728715204036	0.01976086769531967	0.02314771364826198	0.03208875385392499	0	0.02783724075396412	0.0336026518871849	0.07095732416882623
TCGA-ZF-AA4R-01A	0.895949534176533	0	0.04792846445711551	0.02555986441591049	0.02253632323887234	0	0	0	0.00802581371156867	0	0
TCGA-BT-A20T-01A	0.7257835865874384	0.01236561850395598	0.02256298545402873	0.04505201728827703	0.12722034567467116	0.01211117250715661	0.03154084508933003	0	0	0.02336342889514191	0
TCGA-E7-A7DU-01A	0.8609806937050947	0.00448422622962335	0.00330328614340012	0.01882651974509475	0.00982540352305226	0.00511391200748293	0.02512393932140337	0.0723420193248483	0	0	0
TCGA-DK-A3WY-01A	0.46171554974690754	0.3555098858295031	0.02370024707117107	0.03948464079705757	0.02121523055227256	0	0	0.09670692853316314	0	0	0.00166751746992511
TCGA-G2-A2EF-01A	0.8407976553985484	8.8096006930804e-4	0.14711064879957875	0	0.00300008567889307	0	0.00821065005367179	0	0	0	0
TCGA-BT-A20V-01A	0.8805558076804264	0.00420258069571526	0.01537222381451966	0.02006481401476408	0.00528416747533194	0.00484092508610456	0.02158603912380689	0	0	0.04809344210933131	0
TCGA-K4-A3WV-01A	0.9452057545526241	0	0.01809628152603306	0.01571258470764198	0.0097243408501449	0	0.00575526012842077	0	0.00550577823513513	0	0
TCGA-GU-AATQ-01A	0.8719508196412914	0	0.01751121377569605	0.03412103641074244	0.02497556587765844	0.01441993835970998	0.02175653714649594	0.01526488878840583	0	0	0
TCGA-CF-A3MF-01A	0.7308972498872546	0	0	0.02815355437526425	0	0	0	0.06982941943441866	0	0	0.17111977630306252
TCGA-CF-A47T-01A	0.7856815978215589	0.01751636298965492	0.00601618671394699	0	0.0367680875079807	0.01951517695863822	0.03340628555223067	0.10109630245598966	0	0	0
TCGA-YC-A8S6-01A	0.583649669835465	0	0.14455844801862328	0.0521955302820245	0.02896306818588906	0.01436106543552062	0.00991551273169066	0	5.2948218571947e-4	0.05591894794291037	0.1099082753821572
TCGA-DK-A3IS-01A	0.8454656332019753	0	0	0	0.1515043408627654	0.00303002593525912	0	0	0	0	0
TCGA-XF-A9SJ-01A	0.7225771385299339	0.01089770934616766	0.04386096000026695	0.04859504354987283	0.1343622491690267	0	0.02692245254456304	0	0	0.0127844468601691	0
TCGA-DK-AA6T-01A	0.618102187105498	0.2898007456129884	0.00882039906417426	0.02043190199190053	0	0	0	0	0	0	0.0628447662254387
TCGA-BT-A20N-01A	0.9346904635922234	0	0	0.01193588358315015	0.04987171669451426	0.0035019361301123	0	0	0	0	0
TCGA-XF-AAMW-01A	0.8406802604222688	0	0.1283897296697742	0.0114264503939548	0	0	0	0	0	0.01950355951400219	0
TCGA-BT-A3PJ-01A	0.8127510796804005	0	0.16562862820645563	0	0.01059739455329259	0	0	0	0	0	0.01102289755985124
TCGA-GC-A3OO-01A	0.8669536961272007	0	0.04145630713808211	0.03683776802161474	0.02804207867431816	0.00196607427409215	0.01739785142168045	0	0.00734622434301186	0	0
TCGA-BT-A2LB-11A	0.5200102964197135	0.0538005856737041	0.03336183607573275	0.1701876959259444	0.10621797041036556	0.02813941786595723	0	0.06016694648912041	0.02056937924728506	0.00754587189217677	0
TCGA-E7-A6ME-01A	0.8568720900404543	0.00542518183546304	0.00789551548904416	0.03668552258783769	0	0.00665487430937378	0	0	0.04653261990349166	0	0.03993419583433558
TCGA-XF-AAN5-01A	0.8423471521870394	0	0.07788821872074535	0.02604769863719039	0.026627216029892	0.01900132419335354	0.00808839023177938	0	0	0	0
TCGA-FD-A3SN-01A	0.8394176714799869	0	0.05060737143286267	0.01808456343687552	0.04596030661396699	0.01703598875700269	0.02889409827930518	0	0	0	0
TCGA-ZF-A9R2-01A	0.9371295326652604	0.00285980022612052	0	0.01114241678571408	0.04488009297775002	0.00398815734515495	0	0	0	0	0
TCGA-ZF-AA4T-01A	0.8055108518448156	0	0	0	0	0	0.00457555967195319	0	5.6902193593401e-4	0	0.1893445665472971
TCGA-E7-A4IJ-01A	0.8946196041702227	0	0	0.00580958518747238	0	0	0.00201517031687318	0	0.01094962304713989	0	0.08660601727829176
TCGA-FD-A6TE-01A	0.9357358383826544	0	0.01487224347880065	0	0.02182394633751103	0.00862310805190148	0.01894486374913255	0	0	0	0
TCGA-H4-A2HO-01A	0.5813598517683033	0	0.00152599958805211	0.14285220400148657	0	0	0.00491769789823921	0.0564733275168179	0.02275247015887209	0.0439207028970896	0.14619774617113912
TCGA-FD-A6TB-01A	0.6156160298534817	0.06158387040856834	0.0965057344349539	0.09120310600984267	0.09481815573539935	0.00139436151909088	0.00265111706665059	0.02882690085229153	0.00740072411972115	0	0
TCGA-XF-AAN3-01A	0.6257910074717384	0.006444116742845	0.05332964409339089	0.21652329505354356	0	0.00548310708288151	0.02691332292346306	0	0	0.0463719907859976	0.01914351584613988
TCGA-XF-AAMH-01A	0.4347668721252553	0.00191199031595063	1.15844853006e-5	0.00732152404054282	0.04628674828628526	0.0063941203076334	0	0	0.5033071604390321	0	0
TCGA-FD-A3B8-01A	0.44745933707305485	0.01277099198207008	0.20478430570324363	0.188710079833494	0.0121019940174727	0	0	0	0.03107034586326841	0.1031029455273962	0
TCGA-XF-A9SY-01A	0.6590600556631833	0	0.29520046344882894	0	0.02728935706395728	0	0	0	0.0184501238240306	0	0
TCGA-CU-A0YN-01A	0.8769638505225548	0	0.05290622729035567	0.03286178403147494	0.01707476411265312	0.00521789529078018	0	0	0.01497547875218138	0	0
TCGA-FD-A5BZ-01A	0.7761137825138602	2.6862222286943e-4	0.06854311771698061	0.05459640961327073	0.0688176997533093	0	0.00975245207964433	0	0	0.02190791610006555	0
TCGA-BT-A20P-01A	0.8943999540872727	0.01552892643230579	0.0127947748264347	0	0.075481499785294	0.00179484486869284	0	0	0	0	0
TCGA-XF-A8HD-01A	0.8290451464455816	0.00360285662332679	0.05162642238546369	0.01130053446191732	0	0.00484916229895995	0	0	0.04795190590823047	0	0.05162397187652044
TCGA-GV-A3JX-01A	0.9206007914491418	0	0.04415956891485764	0.02815164075639103	0	0	0	0.0024553933014139	0.0046326055781957	0	0
TCGA-H4-A2HQ-01A	0.9175215085371903	0	0	0.00965103693689787	0	0	0	0	0.0253530440346487	0	0.04747441049126314
TCGA-XF-A9SP-01A	0.5816305498521338	0.01261303055480132	0.01850833048881051	0.1835670694940102	0.08185909662011297	0.00821315514496041	0.07701664316221594	0	0	0.03659212468295493	0
TCGA-DK-A3IK-01A	0.6869949353630773	0.01663240449510043	0.01451903270751903	0.05664124680769271	0	0.01403909565616683	0.04797612223299812	0.0542880416150754	0	0.03033631583829603	0.07857280528407404
TCGA-C4-A0F6-01A	0.8709433231498083	0	0.01595785148992219	0.02156060111467027	0.07786815411745446	0.00468667092757056	0	0	0.00898339920057407	0	0
TCGA-CF-A7I0-01A	0.7758422502262421	0	0	0.04986766791132452	0.0362911439004255	0	0	0.05107360329338156	0.00585873393595339	0	0.08106660073267279
TCGA-FD-A3B6-01A	0.8061583316643416	0.00492176009885769	0.11709087520689294	0.04923627808548654	0.01100657271577813	0.00433099770275249	0	0.00725518452589066	0	0	0
TCGA-GU-A764-01A	0.8269390753900004	0	0.09860167587063294	0.00259814988092754	0.0203840230106435	0.00535714155251307	0.0241931878278916	0.02192674646739099	0	0	0
TCGA-GU-A42R-01A	0.9405040903112925	0	0.00347971327137636	0.02492542080852807	0	0.00774179745494727	0	0	0.01341692164398446	0	0.00993205650987124
TCGA-DK-A6B6-01A	0.7448554889313219	0.0081822950285638	0	0.06228367678485521	0	0.00323719159580431	0.01268651073998348	0	0.0030627124569914	0.04658771415605613	0.11910441030642371
TCGA-R3-A69X-01A	0.8136731816587429	0	0.01280890610134101	0.12309678817876762	0	0	0	0	0	0.02193757603760501	0.02848354802354349
TCGA-5N-A9KM-01A	0.5745897572846356	0.01210106150014327	0.03513576348458987	0.20562092847487673	0	0.01025062539965983	0.04557297322720383	0.02114586441652351	0	0.04691655384740027	0.04866647236496704
TCGA-FD-A6TD-01A	0.7819971200009871	0	0.0957165643959675	0.06733227039953013	0.03631637819689047	0.00776042511541749	0.01087724189120725	0	0	0	0
TCGA-GC-A3BM-11A	0.4004802125656936	0	0.09635558758475218	0.17919842811467554	0.090418978753463	0	0	0	0.19715522656653237	0.03639156641488326	0
TCGA-4Z-AA7M-01A	0.9602891701359972	0	0	0.00814759577347711	0.02773780125102167	0	0	0	0.00382543283950407	0	0
TCGA-ZF-AA56-01A	0.801288930656122	0	0.02300899759547723	0.03151265625023301	0.09116984339205687	0.01327950011446253	0.02004346123418038	0.019696610757468	0	0	0
TCGA-CU-A0YR-11A	0.2736217139009348	0.10027605739951474	0.1220798699296113	0.15290053478459262	0.22691624170304311	0	0.00112556891459764	0.07706608077046666	0.01593624400993343	0.03007768858730561	0
TCGA-XF-A8HH-01A	0.8187029191797335	0.00384448637470771	0.01718485594968211	0.05605677356384941	0.00226975996550082	0	0.01098956048205668	0	0.00777592197052889	0.03766051801211544	0.04551520450182553
TCGA-C4-A0EZ-01A	0.8679154120938143	0	0.01126005627607293	0	0.04418047362055005	0.00431661101281246	0.01088391226509907	0.06144353473165155	0	0	0
TCGA-XF-AAML-01A	0.854487855755834	0.01237148885539434	0.01559926886665931	0	0	0.01099834806009311	0.01391429314619659	0	0.01839888661494859	0	0.07422985870087398
TCGA-K4-A54R-11A	0.18373596346269744	0.00779337773609463	0.1864584543118286	0.17590622098259234	0.09731832321894215	0.02229444879997293	0	0.20095722721589393	0.08259542428088276	0.04294055999109515	0
TCGA-ZF-AA58-01A	0.6769467816039617	0	0.20801735199164648	0.05764902309138818	0.02028298148297052	0.00583431612975859	0	0	0.03126954570027436	0	0
TCGA-UY-A9PA-01A	0.7339033860709082	0	0.04061299673994639	0.05472251270153612	0	0	0	0	0.01895036988004072	0.02379389857560593	0.12801683603196262
TCGA-G2-AA3F-01A	0.8081401808280329	0.00882407569662123	0.00146357204674219	0.02832848461815821	0	0.00168587808040117	0.03198696874030863	0	0	0.03676951749527563	0.08280132249446005
TCGA-FJ-A871-01A	0.9201587381516328	0.0077879221065182	0.0203107439012681	0.01046878462706778	0.01919119061630523	0.01060253031426547	0.01148009028294264	0	0	0	0
TCGA-ZF-A9RN-01A	0.5797234769887663	0	0.00804299174486482	0.00873223652100016	0.0111925536438218	0.0037847154182484	0	0	0.3885240256832986	0	0
TCGA-GC-A3RB-01A	0.9053370631139552	0	0.01387494166863692	0.02737952303357685	0	0	0.00649342539309211	0	0	0	0.04691504679073914
TCGA-UY-A9PF-01A	0.7193297484695613	0.02035190741277584	0.07597146855972266	0.05183567687848454	0	0	0	0.00102983829522625	0.00553018276990918	0.03288937938125044	0.09306179823306972
TCGA-YC-A89H-01A	0.8682804256622729	0.01056861691427846	0.02696124628195492	0.03252387212263749	0.01500465480229626	0.00731606414963834	0.03934512006692157	0	0	0	0
TCGA-XF-AAMQ-01A	0.8773121578401712	0	0	0.07883112854912644	0	0	0	0	0.00920277274282616	0.03465394086787597	0
TCGA-FD-A3B4-01A	0.8390455796871784	0.03421466279187435	0.04488243800751449	0.0626475519197129	0	0	0	0	0.00312092835579502	0.01608883923792478	0
TCGA-DK-A1AB-01A	0.6831221036721641	0.0035785151067943	0.08258856857854928	0.06568563277869349	0.0312801984437306	0.0034032436095211	0.03828764200467527	0	0	0.09205409580587176	0
TCGA-ZF-AA4N-01A	0.8647660985066484	0.00494141134666572	0.04597470004720194	0.01271272780514508	0.07160506229433858	0	0	0	0	0	0
TCGA-BT-A20X-01A	0.8290959547462453	0	0.05143603859740931	0.00564151038985523	0.10475259146005574	0.00907390480643419	0	0	0	0	0
TCGA-GV-A3JW-01A	0.8335006370974747	0.01492344455251901	0	0	0.02209484135415737	0.00840828873804398	0.03878862839781991	0	0	0	0.08228415985998487
TCGA-UY-A8OD-01A	0.6718893532176032	0.00794302967563465	0.00885424643986812	0.10236569966560533	0	0	0	0.06334748989194276	0.03033702847520181	0	0.11526315263414412
TCGA-2F-A9KT-01A	0.8569161253477797	0.0011247761774049	0.052919571727231	0	0.05732913020282382	0.00619149133260014	0.0255189052121605	0	0	0	0
TCGA-ZF-AA5H-01A	0.8873273942106127	0	0.03841478185699711	0.04603706486193692	0	0.00205246449959634	0	0.00285558191189634	0.00509274519395925	0.01821996746500137	0
TCGA-XF-A9T2-01A	0.5700028440954968	0	4.7259478416348e-4	0.01718779181303056	0.02982778736425616	0	0	0	0.372963086356706	0	0.009545895586347
TCGA-BT-A20Q-11A	0.19971071271009624	0	0.12210712392625037	0.3674998927848208	0.17664726678799278	0	0	0.04727595284712362	0	0	0.08675905094371614
TCGA-DK-A3WX-01A	0.8785995763592173	0	0.03968843861579896	0.03018212548922013	0	0.03051445510884817	0	0.010036214791279389	0.01097918963563611	0	0
TCGA-GD-A2C5-11A	0.5353067808822958	0.07825049471148444	0	0.18023758753402477	0.03104107435976518	0.00125173566371895	0	0.0937105904063244	0.05662446308752618	0	0.02357727335486013
TCGA-YF-AA3L-01A	0.7331848296531764	0.018260896274056	0.00704669300998464	0.01950605930305496	0.02153823482370331	0.01298330283219803	0.05878673727419277	0.06198086161760427	0	0	0.06671238521202945
TCGA-BT-A2LA-01A	0.9049268166822222	0	0.01977176603669846	0	0.04909041492820877	7.494946531944e-5	0.0051616037459671	0	0.02097444914158416	0	0
TCGA-4Z-AA87-01A	0.8385993377034489	0.01666460796592082	0.03033312829019568	0.02039886856964753	0.02203482939552855	0.01237874775119288	0.0237945948097034	0	0	0.03579588551436229	0
TCGA-BT-A2LB-01A	0.783952080844104	0.00281968549088987	0.06493560491149732	0.02721093745015386	0.07978538020115919	0.01750067603772806	0.02379563506446788	0	0	0	0
