Mixture	T cells CD8	Monocytes	T cells CD4	NKT cells	B cells	NK cells	P-value	Correlation	RMSE
SimData1090	0.08356969045577628	0.36445345188356271	0.23506220386430532	0.00000000000000000	0.17997613342468757	0.13693852037166818	0.00000000000000000	0.83062115446316187	0.55689588004511392
SimData1091	0.08250939430218940	0.35683738126730602	0.25257184037948993	0.00000000000000000	0.15725151473768745	0.15082986931332729	0.00000000000000000	0.82082838328231356	0.57119015447353449
SimData1092	0.07294842594469121	0.37530830333433496	0.21874271511136678	0.00000000000000000	0.18070902954420184	0.15229152606540519	0.00000000000000000	0.82401682434947987	0.56769608004750638
SimData1093	0.09086797583548711	0.39151593149061881	0.23290587912481422	0.00000000000000000	0.14290628485010817	0.14180392869897163	0.00000000000000000	0.81190408453436080	0.58889721028400421
SimData1094	0.06610056083513495	0.39969416520830536	0.19880469871401635	0.00000000000000000	0.18909016216363611	0.14631041307890721	0.00000000000000000	0.80700891990044321	0.59832960895613929
SimData1095	0.06050937035424669	0.39910541782257586	0.19231034809330599	0.00000000000000000	0.21781093881210362	0.13026392491776784	0.00000000000000000	0.80562640149173115	0.59991187214753094
SimData1096	0.07698876757497086	0.38664946206855688	0.23058160903175062	0.00000000000000000	0.15735013879188708	0.14843002253283463	0.00000000000000000	0.78837541794964672	0.62197465404312868
SimData1097	0.07049137977656143	0.40946751670165044	0.19677222580136902	0.00000000000000000	0.17032608988846867	0.15294278783195039	0.00000000000000000	0.79510759322505931	0.61966710148585091
SimData1098	0.07330429014545296	0.39265855128484822	0.20791054610968404	0.00000000000000000	0.17606680453021087	0.15005980792980378	0.00000000000000000	0.78430430045116639	0.62946500391347182
SimData1099	0.08228547189051226	0.37220713576223796	0.19345442753868977	0.00000000000000000	0.18796760643540830	0.16408535837315161	0.00000000000000000	0.77612937583956809	0.63554645674245536
SimData11	0.06655356105269537	0.35322073774720963	0.22760289826558444	0.00000000000000000	0.16228572528840193	0.19033707764610855	0.00000000000000000	0.58375853318105086	0.84660186623691980
SimData110	0.00000000000000000	0.46520546650073985	0.24443780181447552	0.00000000000000000	0.20122840468115388	0.08912832700363076	0.00000000000000000	0.89747187210755175	0.45762640411422101
SimData1100	0.08440546411242193	0.37853047112320320	0.17306986103921815	0.00000000000000000	0.19976734544505909	0.16422685828009762	0.00000000000000000	0.78241825780204233	0.62851537103585509
SimData1101	0.08080685268031024	0.37915733472170127	0.19069157162713957	0.00000000000000000	0.18914623915481404	0.16019800181603483	0.00000000000000000	0.77814202386699083	0.63443122325868928
SimData1102	0.08429108043207184	0.41363166248499827	0.21559289875789336	0.00000000000000000	0.14560730978815767	0.14087704853687893	0.00000000000000000	0.74704874708487523	0.68930804241013177
SimData1103	0.13098595520753181	0.34458184116137708	0.13605996750434363	0.00000000000000000	0.21003267903043427	0.17833955709631327	0.00000000000000000	0.63699974154938621	0.79006805706696759
SimData1104	0.10422217542478482	0.37421322296336385	0.07717912486089031	0.00000000000000000	0.28851228394857359	0.15587319280238757	0.00000000000000000	0.44770256782210216	0.98466090584639088
SimData1105	0.00000000000000000	0.24543287356435223	0.00000000000000000	0.75456712643564783	0.00000000000000000	0.00000000000000000	0.00000000000000000	-0.00434423561523361	1.25604716852750387
SimData1106	0.05091310787821948	0.52944149342682378	0.11472044435002812	0.00000000000000000	0.21966521074783757	0.08525974359709122	0.00000000000000000	0.79036134940474456	0.70517383450683579
SimData1107	0.06621248314949101	0.49153722199250888	0.12100767315727966	0.00000000000000000	0.23646077258100601	0.08478184911971449	0.00000000000000000	0.78827382388753220	0.67623458520413005
SimData1108	0.03202448007600091	0.53124528008715843	0.13451459080750111	0.00000000000000000	0.22424521280779772	0.07797043622154186	0.00000000000000000	0.79359308596988842	0.70130123040963477
SimData1109	0.04894395585875617	0.56029432820792957	0.09369210118682002	0.00000000000000000	0.21893744490237749	0.07813216984411663	0.00000000000000000	0.78676054555186770	0.74126963668618551
SimData111	0.00000000000000000	0.44064354767661318	0.25236088773318466	0.00000000000000000	0.22076168068749064	0.08623388390271162	0.00000000000000000	0.89803834855166587	0.44633708591759158
SimData1110	0.05178848150597743	0.58366434229636743	0.07167090095356288	0.00000000000000000	0.22683310345573263	0.06604317178835947	0.00000000000000000	0.79228874450547426	0.75726285360478784
SimData1111	0.06947025424428062	0.53358310963082867	0.06118787107928735	0.00000000000000000	0.25010830825722913	0.08565045678837427	0.00000000000000000	0.77888063340051650	0.72746580081734413
SimData1112	0.05609005219209718	0.56809513277798407	0.05118053753698119	0.00000000000000000	0.24508229181286759	0.07955198568007001	0.00000000000000000	0.77805391927876211	0.76335325626175787
SimData1113	0.05013990075525556	0.54787448882930045	0.09318114114382725	0.00000000000000000	0.23808016380387084	0.07072430546774586	0.00000000000000000	0.79866066984715067	0.70898026708711981
SimData1114	0.07045561342290005	0.52784065509364742	0.05825882148050143	0.00000000000000000	0.25423051971009741	0.08921439029285380	0.00000000000000000	0.77670360242450087	0.72558029192233264
SimData1115	0.06915153576834575	0.50160719896244443	0.09424679057691814	0.00000000000000000	0.24712291424063360	0.08787156045165812	0.00000000000000000	0.77486033961564549	0.70531952845430235
SimData1116	0.07479421863118835	0.50704923011450709	0.07260536133437615	0.00000000000000000	0.25505985824351396	0.09049133167641454	0.00000000000000000	0.76497393789700607	0.72512633693411943
SimData1117	0.08031357276008075	0.51132080259602886	0.06605929128056630	0.00000000000000000	0.25127344952949360	0.09103288383383044	0.00000000000000000	0.75929767087520794	0.73746173146242600
SimData1118	0.07749448528777725	0.50303214553814313	0.06957758966825403	0.00000000000000000	0.25921066157947126	0.09068511792635432	0.00000000000000000	0.76388420449415639	0.72339298091285198
SimData1119	0.05305424415484752	0.51207051974724915	0.07458666609568056	0.00000000000000000	0.26667296762459852	0.09361560237762416	0.00000000000000000	0.77278191801531870	0.71738656487359775
SimData112	0.00000000000000000	0.43346136666764701	0.26456128080383673	0.00000000000000000	0.21186660185048956	0.09011075067802667	0.00000000000000000	0.90122668818608098	0.43737668362905796
SimData1120	0.02793360875181001	0.58692499349323501	0.04024708333931123	0.00000000000000000	0.25673398093653627	0.08816033347910766	0.00000000000000000	0.68915704633222452	0.91420309640449060
SimData1121	0.11992715037370845	0.57486536593084225	0.00000000000000000	0.00000000000000000	0.27517974532274264	0.03002773837270669	0.00000000000000000	0.50892475777197987	1.11885834763472825
SimData1122	0.00000000000000000	0.33067827085155310	0.00000000000000000	0.66932172914844690	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00191449232948487	1.31420900423328013
SimData1123	0.04909315513427433	0.49082449445301823	0.15365215526273435	0.00000000000000000	0.20259348036819147	0.10383671478178173	0.00000000000000000	0.92521620165629304	0.40596391980310781
SimData1124	0.04852791534381018	0.50532365557900805	0.11588864793772349	0.00000000000000000	0.22996453371159001	0.10029524742786829	0.00000000000000000	0.92575922224013119	0.41472671107163028
SimData1125	0.03714145136242798	0.50418465755495867	0.16933084420894001	0.00000000000000000	0.19395058684300359	0.09539246003066991	0.00000000000000000	0.92422293067223504	0.41779822176598991
SimData1126	0.01194831624129662	0.48850006150643138	0.19302361047397401	0.01175346882728187	0.21539569830558561	0.07937884464543052	0.00000000000000000	0.92799905842617358	0.39627513235533085
SimData1127	0.03570124175759452	0.50334502538805304	0.14073294016320356	0.00000000000000000	0.23688719904815236	0.08333359364299651	0.00000000000000000	0.92358276560077635	0.41844414983363032
SimData1128	0.02912106345688697	0.49215952014500403	0.14681283432125761	0.00000000000000000	0.21867852887391290	0.11322805320293855	0.00000000000000000	0.92356755584145611	0.41115000152208298
SimData1129	0.02368809947839631	0.51511966100065487	0.11717586670773107	0.00000000000000000	0.24076832635987119	0.10324804645334641	0.00000000000000000	0.91596410138298245	0.44738413490487833
SimData113	0.01356929707221204	0.44309032775131996	0.23474205753443866	0.00000000000000000	0.21427107452323296	0.09432724311879634	0.00000000000000000	0.89580646663448960	0.45210884419733544
SimData1130	0.03854677471047773	0.50061708955981332	0.13654393219749048	0.00000000000000000	0.23057260598358451	0.09371959754863381	0.00000000000000000	0.90719726344028939	0.45731550291160578
SimData1131	0.03143136096980365	0.50734383341680356	0.16092029212749931	0.00000000000000000	0.19134321659300943	0.10896129689288407	0.00000000000000000	0.91028540612410314	0.45544632214143793
SimData1132	0.04793849238620242	0.48541047546910815	0.15911134737653782	0.00000000000000000	0.20916733937812951	0.09837234539002204	0.00000000000000000	0.90575112028548732	0.45056926205156417
SimData1133	0.05156438987111706	0.47584391690127426	0.15612991380941524	0.00000000000000000	0.21157412404991408	0.10488765536827931	0.00000000000000000	0.90353353696347849	0.45013937162719547
SimData1134	0.04359682418717831	0.48332780355029215	0.14128515380541048	0.00000000000000000	0.22434283265363375	0.10744738580348533	0.00000000000000000	0.89323800386461483	0.47780825950404776
SimData1135	0.03546159120756962	0.48945483781958887	0.13785719972800178	0.00000000000000000	0.23429159425749826	0.10293477698734135	0.00000000000000000	0.88409152614119235	0.50140126170263011
SimData1136	0.02744010017724797	0.49898340025312837	0.13224633595001173	0.00000000000000000	0.24255359154049042	0.09877657207912159	0.00000000000000000	0.87864374595587136	0.51941230198596977
SimData1137	0.00000000000000000	0.49051163097707717	0.15022792551888300	0.00000000000000000	0.23729808019040358	0.12196236331363634	0.00000000000000000	0.78964895819021175	0.67350421128312110
SimData1138	0.07360910299458050	0.48858720872228628	0.00000000000000000	0.00000000000000000	0.30988166305204307	0.12792202523109011	0.00000000000000000	0.52936241183271848	1.00390159462046191
