NAME	Malignant	Endothelial cells	CAF	T cells CD8	NK cells	Macrophages	T cells CD4	B cells
MAGEB10	1	1	1	13.4029493936918	1	1	1	1
MAGEC1	34.8907516884688	1	1	1	1	1	1	1
MAGEC2	398.602613666591	1	1	1	1	1	1	1
MAGED1	228.507738999406	179.020039896241	312.457096212874	45.5475213512817	1	1	1	1
MAGED4B	1	102.293292446848	42.5370169919769	1	1	1	1	1
MAGEF1	43.7299288582197	1	1	1	1	1	1	1
MAGEH1	45.7973566568533	67.093151198238	34.7926732965475	1	1	1	162.594362952641	1
MAGI2.AS3	29.1439663978126	1	68.0336221830379	1	1	1	1	1
MAL	1	1	1	1	1	1	122.523936248144	1
MALL	1	75.5865758213676	76.9068018358566	1	1	1	1	1
MAN1A1	1	111.904686346162	1	1	1	1	1	1
MAN1A2	1	26.1770036359995	18.5512794070073	1	1	1	30.5981956971322	1
MAN2A1	1	1	28.9248503615298	1	1	1	37.6044139449929	1
MANSC1	1	109.736737276657	1	1	1	1	1	1
MAP1A	1	1	67.2749105093514	1	1	1	1	1
MAP1B	1	81.3137233538874	249.679790219398	1	1	1	1	1
MAP1LC3A	44.0707155973174	140.6868522829	41.1601152386704	1	1	1	1	1
MAP3K14	1	1	1	1	64.9901821155017	1	1	1
MAP3K8	1	32.4294928976733	1	1	136.780614093657	88.5560769028891	1	30.7661929552038
MAP4K1	1	1	1	190.031636935956	1	1	128.548126137801	88.1375140344892
MAPK1	22.6422096095049	38.2205179106243	17.3388701992474	29.0631069834399	106.381809656037	1	1	1
MAPK3	1	69.7123117437064	42.9904701970941	1	1	1	1	1
MAPK6	20.5130201745665	1	32.1601695956278	52.1426248712711	1	1	1	1
MARCH1	1	1	1	1	1	59.604539631707	1	75.1067273872911
MARCH3	1	66.9459005932897	25.3350131603585	1	1	1	1	1
MARCKS	34.4710856097662	229.869742334544	114.664694008715	1	36.1854622054548	304.288919655812	1	1
MARCKSL1	96.3131010071628	274.514113193429	1	1	1	1	1	52.7859425675165
MARCO	1	1	1	1	1	175.275928436517	1	1
MAST3	1	1	1	31.6700540513231	36.026554302652	1	32.8341712532005	72.971310374167
MASTL	1	1	27.7304548710424	1	46.2019588109191	1	1	1
MATK	1	1	1	1	116.055943330923	1	1	1
MATN2	124.040000641688	491.841826194712	1	1	1	1	1	1
MB21D1	1	1	1	51.0802938319989	1	1	1	1
MBOAT2	1	1	102.554709078794	1	1	1	1	1
MC1R	27.5050619693139	1	1	1	1	1	1	1
MCAM	315.702612706573	1	1	1	60.2907799486036	97.2805552409298	1	1
MCHR1	38.9702264333306	1	1	1	1	1	1	1
MCM4	41.3835941885838	1	76.49018094159	1	1	1	1	1
MCM6	38.8683808509273	29.1568925725812	63.2897520377147	66.916196987189	1	1	1	1
MCOLN1	30.0764048435533	1	30.1582723005327	1	1	69.421566829325	1	1
MCOLN2	1	1	1	65.6880082017901	1	1	1	1
MCPH1	1	11.6445464061895	1	37.9458392826921	1	1	48.4481388778709	35.3775385622207
MCTP2	1	42.880682211117	1	26.9797124736665	153.851014519985	1	1	40.0719089083162
MDFIC	1	39.8185231652459	1	1	1	1	22.2106694978249	1
MDK	1	263.619285035041	47.0844554711612	1	234.857555407949	45.0659633665673	1	1
ME1	1	1	30.3635737722184	1	1	68.640511509676	1	1
MED11	1	1	25.3520512289704	1	1	36.8187775022394	1	1
MED13	1	1	1	23.40897958576	1	1	22.8134172493767	1
MED23	1	16.0562822184767	11.2180216210012	1	55.3095001982365	1	1	1
MED8	144.851783160154	60.577461076458	60.441246687013	1	1	1	1	1
MEF2A	1	1	19.3105713500345	1	1	46.9485596131814	1	40.0204663157269
MEF2C	1	58.6985121300454	1	1	1	43.1762930066201	1	111.91828418731
MEF2D	16.1379371844838	1	1	1	19.5877419777902	1	1	1
MEG3	1	1	542.895112196479	1	1	1	1	1
MEGF6	1	82.3036432280444	1	1	1	1	1	1
MEGF9	1	1	1	1	21.8125132041365	1	1	1
MELK	1	1	53.8863292807698	1	1	1	1	1
MERTK	1	1	1	1	1	77.238674867959	1	1
MEST	1	1	321.128353498397	1	1	1	1	1
MET	26.0332732934517	1	1	1	1	1	1	1
METTL1	32.1791002294015	1	1	1	1	1	1	1
METTL18	24.9484379756581	1	1	1	146.060108885933	1	1	1
METTL7B	1	1	1	1	1	56.8091274279954	1	1
MFAP2	1	311.654275155224	133.903377787479	1	1	1	1	1
MFAP3	1	116.47548555823	1	1	1	1	1	1
MFAP4	1	91.9279867181703	335.134060032799	1	1	1	1	1
MFAP5	1	1	493.096953800066	1	1	1	1	1
MFGE8	251.109494873683	26.4538623882246	242.959971425963	1	8.24000791919522	1	1	1
MFI2	95.3933551425207	1	1	1	1	1	1	1
MFSD1	77.4683848203283	122.439938242575	130.990038512232	1	1	366.861710941018	1	70.0666945851894
MGAT5	1	1	1	1	30.0196095679511	1	1	35.9373161650382
MGC21881	1	41.2349279723112	1	1	1	1	1	1
MGLL	1	51.836298650427	178.1876445841	1	1	36.0686916773991	1	1
MGMT	1	100.922068587879	39.9848864905124	1	1	1	1	1
MGP	152.906951415919	201.452019565812	291.157332388038	1	1	1	1	1
MGST1	1	56.0438840351193	477.729540668058	1	1	1	1	1
MGST2	37.1513245564446	357.649979891564	1	1	1	147.30890198649	1	1
MIA	875.261024426549	1	1	1	1	1	1	1
MIAT	1	1	1	104.139498239022	45.5164015939521	1	72.5951890312358	1
MICAL3	35.5525148242885	18.2899991774739	1	1	1	1	1	61.149247663789
MID1	1	133.379095192744	1	1	1	1	1	1
MIF4GD	32.5113690879057	1	15.2624702777057	1	1	87.4035953199054	1	118.603278663041
MIIP	43.6721663374733	1	1	65.527167207939	1	25.3007613767749	1	1
MILR1	1	1	1	1	1	80.6100180774522	20.3556127418866	1
MIOS	20.1843559394185	1	1	1	1	1	1	43.7422062533536
MIR100HG	1	1	147.673154655236	1	1	1	1	1
MIR1244.1	1	42.079450277957	1	1	1	1	1	1
MIR1244.2	1	42.079450277957	1	1	1	1	1	1
MIR1244.3	1	42.079450277957	1	1	1	1	1	1
MIR155HG	1	1	1	139.301292946986	1	1	72.1961162816457	30.232362359819
MIR22HG	1	1	40.0065710959795	1	1	1	1	1
MIR3064	1	1	1	1	1	42.8002991704181	1	1
MIR3654	1	761.699107622402	1	1	1	1	1	1
MIR4426	1	384.506458315707	1	1	1	1	1	1
MIR5047	1	161.211702233851	1	85.8901218368384	1	1	83.2453489338744	1
MITF	273.823059403116	1	11.9890408794468	1	1	53.9216564238149	1	1
MKLN1	19.4874760105932	15.1963539155196	16.463528747918	24.6149816218567	79.8906238146803	1	1	1
MKNK1	21.1240297481786	67.713020836516	19.4460701428696	1	1	105.564299253998	1	1
MKRN1	33.7648419241002	1	22.7928841930944	1	126.36685265069	50.3438983745501	68.9629429506828	1
MLANA	797.603756809282	1	1	36.466642275557	100.036366939968	118.703976451877	39.3915761874854	66.1042197425482
MLLT11	55.1491350505471	1	60.5288732435949	1	1	1	1	1
MLLT3	1	1	12.1328185781165	31.899615126166	1	1	42.2493483426203	1
MLPH	296.636825510373	1	25.4683626889531	1	1	25.886037945596	1	1
MMD	1	21.3105420337236	1	1	141.469896281473	41.212173216136	1	1
MMD2	1	1	1	1	1	1	1	13.6134930693217
MMP1	1	1	2509.51012124571	1	1	1	1	1
MMP2	1	123.550234774481	1005.92523753666	1	1	1	1	1
MMP8	147.309112242904	1	1	1	1	1	1	1
MMRN1	1	1262.35239352418	1	1	1	1	1	1
MMRN2	1	45.1514503103216	1	1	1	1	1	1
MNDA	1	1	1	1	1	212.054708939404	1	1
MOB3B	1	1	1	1	1	1	1	20.5869976095601
MOK	95.4820205930973	1	77.8250848220298	1	1	1	1	1
MORC2.AS1	1	53.0750401539946	1	1	1	1	1	1
MOV10L1	1	69.971894666725	1	1	1	1	1	1
MOXD1	34.7749368015081	1	96.6162506941876	1	1	1	1	1
MPEG1	1	1	1	1	1	160.373057800125	1	87.7124705808522
MPI	35.9095800579542	1	1	1	1	1	1	1
MPP1	28.4889789901864	92.7741392973885	36.8220313277306	1	1	227.650989828695	1	1
MPP7	1	43.7449096344823	1	1	1	1	1	1
MRC1	1	202.815688790661	1	1	1	57.7432989218473	1	1
MRE11A	1	1	9.9672362117217	1	1	1	1	26.7571938171399
MRGPRF	1	1	56.8243316688095	1	1	1	1	1
MRPL2	34.4332666632573	1	35.4918156225471	52.892813511526	1	1	1	1
MRPL39	74.3682093238833	1	58.2538632144378	63.4567019482545	1	1	1	86.0848164154409
MRPS17	53.4640341838338	1	39.1300132579557	1	1	1	1	1
MRPS30	59.5407580653948	1	48.0970022252747	64.306702987313	1	1	1	1
MRPS31	23.8426152213729	73.8897116064717	21.6068307906648	112.957417636575	1	1	76.3775147182807	1
MRPS31P5	1	26.2092739129939	1	17.1725888645993	118.747223402876	1	1	1
MRS2	28.374324562471	1	1	1	1	1	1	1
MS4A1	1	1	1	1	1.66583372933878	1	1	1716.9794427596
MS4A4A	1	1	1	1	1	512.041666445286	1	1
MS4A6A	1	1	1	1	1	1695.49462845626	1	1
MS4A7	1	1	1	1	1	447.000151595601	1	1
MSC	1	1	39.1782847624778	1	1	1	1	1
MSI2	33.5993764485684	1	1	1	1	1	52.9560430607581	1
MSL2	1	1	1	34.6436682102518	1	1	29.6259791813291	1
MSL3	1	24.2936709708368	1	77.883047852853	1	51.907046729627	105.024447527513	35.9201287571552
MSR1	1	1	1	1	1	550.880484977422	1	1
MSRB1	19.6582938811366	75.1044273135268	48.9670860065156	1	1	102.927493506853	1	1
MSS51	1	1	1	11.5493989038094	1	1	1	1
MST4	1	1	1	1	40.6680165030044	1	1	67.4990564057006
MT1A	76.730138867579	1	1	1	1	1	1	1
MT1E	189.586175760607	1	269.886999754896	1	1	1	1	1
MT1F	71.6926576366453	1	1	111.836918041697	1	1	1	1
MT1G	72.9967928805191	1	1	1	1	1	1	1
MT1L	70.0436351034567	1	94.04429730336	1	1	1	1	1
MT1M	75.4860777998864	1	80.2692202333082	1	1	1	1	1
MT2A	1407.31711659251	215.117265022859	6584.1393308829	237.361892764891	413.332117424239	582.4628013485	257.848980226415	1
MTA2	1	31.2444907565466	18.0788643738863	1	111.859797994418	1	56.1155239536644	1
MTERFD1	54.0369837431556	1	36.7846881447921	1	1	1	1	1
MTFP1	77.3520631734017	1	1	76.8868408431127	156.356275614795	54.5973298089017	66.8574849892889	1
MTHFS	20.809912151853	1	1	1	1	39.9639956416375	1	1
MTIF2	37.6848734619366	1	62.2921092734081	1	1	1	33.8957688696478	1
MTMR10	1	1	1	1	1	23.7599493750283	1	1
MTMR6	1	20.6529104212907	22.7987289182864	1	1	1	43.1743705046699	1
MTOR	13.8085500268549	1	1	1	21.0887350323831	1	1	1
MTRF1L	1	62.4624329683527	25.0799249565279	1	1	1	1	1
MTSS1	1	43.8695558930966	1	1	1	32.5983963608324	1	58.8820771977447
MTUS1	36.6243243236312	107.272752489794	1	1	1	1	1	1
MTX1	55.7737342179225	1	60.3329120293039	1	1	1	1	1
MUTYH	1	61.0157083296023	1	1	1	1	1	1
MX1	72.137501519749	1	1	217.751457315551	1	30.7731153142085	90.5480885857328	151.927133814126
MX2	61.4893366175205	1	1	74.9350735465851	1	1	1	1
MXD1	1	1	1	1	1	22.2798454822603	1	1
MXD4	1	19.8518520178101	28.5457634407089	1	1	25.624787955094	48.1769181185712	1
MXI1	97.6799658826948	1	1	1	1	1	1	1
MXRA8	1	1	733.88051940333	1	1	1	1	1
MYC	254.78825682064	137.115305527031	35.7113078724029	1	1	1	1	142.665723463199
MYCT1	1	288.789952317919	1	1	1	1	1	1
MYL9	1	1	430.249953970257	1	1	1	1	1
MYLK	1	1	66.309881066655	1	1	1	1	1
MYO1B	23.3069743624676	32.5002174112986	160.398466329607	1	1	1	1	1
MYO1C	49.2683422196099	42.6574415788238	133.668541333564	1	1	1	1	1
MYO1F	1	1	1	124.156100992138	260.92862026567	95.3199080402062	70.8906183846055	1
MYO1G	1	1	1	138.49184658846	1	1	109.31121895694	51.700586900873
MYO9B	1	1	14.222915318393	1	1	40.0759144874039	1	1
MYOF	1	1	92.6524290949837	1	1	22.4284776215301	1	1
MYZAP	1	112.071473141754	1	1	1	1	1	1
MZB1	1	1	1	1	1	1	1	1120.42578814743
MZT2B	43.9857620842616	1	65.5765993203774	1	1	80.0574549912546	1	1
N4BP2L1	1	1	1	1	1	49.5687731242781	1	1
N6AMT1	1	1	38.3468703038159	1	1	1	1	1
N6AMT2	1	1	43.6830134696871	1	1	1	1	1
NAA16	1	37.254570563042	1	47.2731309291269	95.5813310689516	1	42.6414250894795	38.3188143079907
NAA40	17.6935877142215	1	1	49.8783874100354	1	1	24.4306050463006	26.030015690002
NAB1	17.4690633322538	1	1	52.3811635138756	1	1	1	1
NADK	1	1	1	1	1	81.2000697108627	1	1
NAGA	90.6413719066929	1	53.5353441611867	1	1	154.894560545204	1	1
NAGK	51.6226156377124	55.0106322896258	118.541901432734	1	1	457.382145977987	1	55.7128571505402
NAP1L6	1	1	1	1	1	1	1	14.4381804485399
NAPSB	1	1	1	1	1	406.581624039414	1	616.296965357854
NARFL	27.4979906340763	1	13.2163451371662	1	1	1	1	72.4069065859324
NARS2	36.4786839075719	1	1	1	1	1	1	1
NAT10	26.2173390685282	1	24.2045622183145	1	1	1	1	57.1986507147101
NBEAL2	1	1	1	26.4845134909655	27.3524911257417	1	36.9322784161483	1
NCAM1	1	16.7365993551804	1	1	64.772208827748	1	1	1
NCAPG2	1	1	42.0963664596711	1	1	1	1	1
NCF1	1	1	1	1	50.7450594283045	298.369864338831	1	564.487456394991
NCF1B	1	1	1	1	1	94.6260695602291	1	344.56973442402
NCF1C	1	1	1	1	1	203.265973853907	1	260.459359109589
NCF2	1	1	1	1	1	147.678256552924	1	1
NCF4	1	1	1	1	1	130.268860023304	1	119.995469887119
NCOA2	1	1	1	27.4986955350744	22.6341524775252	1	1	1
NCOA3	1	33.5897736229961	38.9835353293618	19.6925862234369	1	1	48.9044274864251	96.742885812835
NCOA7	1	151.115465419717	11.0465257432276	1	128.698818572405	1	23.4902969972643	1
NCR1	1	1	1	1	130.845868301059	1	1	1
NDC80	1	1	19.76591858123	39.3574797630458	1	1	1	1
NDE1	31.4091226923666	1	1	36.5142470026024	1	1	1	81.7178930850188
NDFIP2	22.2664369046841	1	47.3723956280782	1	1	1	34.215836494941	1
NDNF	1	55.1125716408285	1	1	1	1	1	1
NDRG2	1	67.5209795241003	1	1	1	1	1	1
NDRG4	1	48.8246383605323	1	1	1	1	1	1
NDUFAF2	66.0761201313036	1	86.8139957806282	1	1	1	1	1
NDUFAF6	31.0750142526862	1	1	1	1	1	1	1
NEDD4L	26.5188364644689	1	1	1	1	1	1	1
NEIL1	1	55.2111804209987	1	1	1	1	1	1
NEK7	18.5112026796932	1	96.0845226975382	1	1	1	1	1
NEK8	1	1	1	1	1	1	1	15.4807824922849
NELFA	32.1367223672324	1	20.5305968831633	1	1	1	1	36.3609363779447
NELL2	1	1	1	130.887711268814	1	1	73.8404202093041	1
NENF	180.121937636355	1	49.8792253527014	1	1	68.2147883297042	1	1
NEXN	1	1	66.4632545016757	1	1	1	1	1
NFAM1	1	1	1	1	1	35.059189167964	1	1
NFATC1	1	32.3155559465852	1	25.3654748455614	1	1	78.7633183376771	65.8625579491215
NFIA	1	114.618374147953	23.7208352178632	1	1	1	1	1
NFIB	1	121.420591429329	54.5812962156466	1	1	1	1	1
NFKB2	1	1	1	1	1	1	1	29.252435498762
NFKBID	1	1	1	1	42.4026752001074	1	1	56.4962878274127
NFS1	24.0752838646906	1	36.5899131274462	1	1	55.9197704480124	1	1
NGF	1	1	60.3945977121349	1	1	1	1	1
NGFRAP1	201.578174214767	318.994329092019	354.671815244948	1	1	82.6675109171789	1	1
NHEJ1	33.4426070890607	1	1	1	1	1	1	1
NID1	72.8009245595999	193.043648600452	31.3717292798702	1	1	1	1	1
NID2	1	1	85.2601765632312	1	1	1	1	1
NIF3L1	47.2734119670706	1	41.1136701050128	1	1	1	1	1
NINJ2	1	1	1	1	1	1	135.430208351631	1
NINL	1	150.891263424823	1	1	1	1	1	1
NKG7	1	1	1	3838.26803773533	6064.0483159107	1	696.374023386069	1
NLGN1	31.6440064757772	1	1	1	1	1	1	1
NLRP1	1	1	15.8126365793005	67.7311478374956	168.025287576374	1	96.5263886552941	49.9857121294802
NME4	100.242988875871	1	139.173661471989	1	1	67.5893957448145	1	1
NMUR1	1	1	1	1	60.7712575586181	1	1	1
NNMT	164.069887028377	1014.6519799832	655.407184684128	1	1	1	1	1
NOL10	24.6612823073004	1	28.9122131540365	1	1	1	1	37.1552102071946
NOL11	71.6913261391272	1	40.8879308546246	1	137.455579180087	1	1	75.4272269604492
NOP16	98.9040082411311	119.273810546867	38.5565943988461	1	1	1	1	1
NOP2	45.685211716434	1	25.6126884419631	54.3942708576118	1	1	1	1
NOS3	1	87.0954004568292	1	1	1	1	1	1
NOTCH2NL	30.7465497970136	1	23.3703670682748	1	1	1	1	46.5389449989239
NOV	63.354881167226	1	34.9547097591248	1	1	1	1	1
NPAT	16.2884891072367	1	1	1	28.4803196846516	1	56.6502151473283	37.1376133389819
NPDC1	35.1001894980946	179.851503404876	96.8578813052717	1	1	1	1	1
NPL	75.3276666746075	1	1	1	1	154.156766657318	1	1
NPRL2	33.8141742446651	1	1	119.261293306115	154.263457977046	1	72.2163429518684	1
NQO1	104.826803987874	1	519.798431035861	53.5573807846872	1	1	19.0550060520246	1
NR1H3	1	1	1	1	1	143.006299576996	1	1
NR2C1	1	1	17.5286118947298	33.0030308343952	79.2418345227283	1	1	1
NR2C2AP	44.5243795369119	1	22.2781170801488	1	1	1	1	1
NR2F1	1	53.0145184508393	1	1	1	1	1	1
NR2F2	1	104.927766272208	35.9514369827325	1	1	1	1	1
NR2F6	29.0016355361924	1	1	1	1	1	1	1
NR4A1	126.526881400698	1	1	1	272.786312056311	1	1	1
NR4A3	1	1	1	1	1	50.827751299912	1	1
NRBF2	32.400008231096	1	58.2915741005878	1	64.108849825127	37.771846606946	1	1
NREP	1	72.0235231717203	277.686847719102	1	1	1	1	1
NRN1	21.5998343461893	119.247748135544	1	1	1	1	1	1
NRP1	1	1	175.693789323227	1	1	90.1108098293129	1	1
NRP2	119.131391371458	176.599102704097	1	1	1	25.5374132544166	1	1
NSFP1	1	46.3527454368655	1	1	1	1	1	1
NSG1	105.757447381575	1	1	1	1	1	1	1
NSUN5	32.8373823773039	1	1	1	49.9569320013815	51.6266274381671	1	1
NSUN5P1	1	1	1	1	81.3796545253002	1	1	1
NT5DC1	1	1	23.2871529464907	1	1	1	35.5434798277053	1
NT5E	1	112.828100504072	179.779101055446	1	1	1	1	45.8970444624511
NTHL1	80.6110986277076	1	33.7558168929982	1	1	1	1	1
NTM	1	1	51.2283180201405	1	1	1	1	1
NTPCR	68.5643931145044	127.322315018608	13.0271957506091	1	55.397123490152	1	1	1
NTS	1	2412.31556006935	1	1	1	1	1	1
NUAK2	1	1	1	25.3901035242038	12.5673676831455	1	38.3471209002114	102.672000230515
NUDT14	54.2443476845203	175.048024278717	19.6017530221411	1	1	38.7646034488008	1	1
NUDT16L1	45.0511260723058	1	27.9051578737323	66.572504569828	1	1	1	1
NUP205	13.9016748516504	1	15.0072634047257	1	65.304669991817	1	1	1
NUP210	1	1	1	42.2533749730908	64.1188817818196	1	62.7230894244426	33.7576405192353
NUP37	25.7939262247029	1	57.2782310677352	1	1	1	1	1
NUP54	27.0678879240657	1	81.0369594685382	1	1	1	1	1
NUP85	26.8457580782773	49.7606863874661	35.7665356812446	71.0275150572358	1	1	1	1
NUPL2	29.9099519687973	1	29.2932540440119	1	1	1	1	35.4192349831765
NUPR1	85.268993609384	112.514029372344	312.698284081401	1	1	458.571247611059	1	1
NUSAP1	1	1	65.444756424384	1	1	1	1	1
NXT2	32.1571279176247	1	1	1	1	1	1	1
OAS1	37.1175113864653	49.5923467592782	1	69.1034651220059	1	172.973745183197	1	139.337382784337
OAS2	1	1	1	130.736811441594	1	23.8368721139152	108.469737230674	129.735405400673
OAS3	1	1	1	57.1227848687874	1	1	1	1
OASL	1	1	1	208.368180684982	1	1	143.048558147518	1
OAT	150.288378303406	94.5744688387184	256.180124110755	1	1	54.3649105862987	1	1
OBFC1	1	1	1	1	47.4267184502323	1	1	1
OCIAD2	1	1	52.1244554581198	174.828527255181	193.91090710141	1	247.039079361836	55.2380173108797
ODF3B	1	50.9795837603982	1	1	1	37.7032983977368	1	1
OGG1	19.4067458765219	1	21.4611433609373	1	1	1	1	59.9950055925516
OLFM1	1	81.5530874788359	1	1	1	1	1	1
OLFML1	1	95.0114363084203	29.0056450266767	1	1	1	1	1
OLFML2B	1	1	43.1459049945076	1	1	57.0314613947146	1	1
OLFML3	1	1	364.700235959994	1	1	34.9918086568697	1	1
OLR1	1	1	1	1	1	88.9955330425929	1	1
ORAI3	1	62.962979193045	1	1	1	1	1	1
ORMDL3	1	56.8421955638633	47.5430788881644	134.406808694378	1	1	70.5724272010927	56.8466422421868
OSCAR	1	1	1	1	1	23.5116141405476	1	1
OSMR	1	104.879372606368	133.370815227876	1	1	1	1	1
OSR1	1	1	35.5720699577832	1	1	1	1	1
OTUD5	1	1	1	44.4317702696217	112.216166483359	20.0815409506717	55.0760701619528	45.78106124633
OTUD7B	35.9702085854217	1	1	1	1	1	1	1
OXCT1	1	1	38.8543574069733	1	117.239974230357	1	48.0149066782101	1
OXNAD1	1	1	1	60.2601370613254	89.1941799065686	1	69.6511538356528	1
OXTR	1	1	170.173012439009	1	1	1	1	1
P2RX4	40.5602471611453	190.800604641921	23.934693116922	1	1	192.431773150194	1	1
P2RX5	1	1	1	1	33.9062262206002	1	1	209.800232494575
P2RX7	75.3374248090185	1	1	1	1	97.8872562599163	1	1
P2RY10	1	1	1	117.012870183631	105.120523572319	1	123.219930605951	98.8679480119319
P2RY11	1	1	1	61.5254214887396	109.458183843576	1	1	1
P2RY13	1	1	1	1	1	33.6491292860902	1	1
P2RY6	1	1	1	1	1	53.1749521168853	1	1
P4HA1	121.586243733681	1	226.331128942416	1	1	118.386350277228	1	1
P4HA2	83.4395630253252	1	203.231491645453	1	1	1	1	1
P4HA3	1	82.7411371799963	62.16692346563	1	1	1	1	1
PAAF1	43.4444540948484	1	20.2402774001507	1	1	1	1	1
PAFAH1B3	165.718055012376	55.0648024652038	69.6009434248182	1	1	1	1	1
PAGR1	22.1766429060939	1	15.2933269071265	1	1	1	1	74.5415395232073
PAK1	1	1	19.6960198289341	1	1	73.1822757448668	1	1
PALD1	1	93.4108982475281	1	1	1	1	1	1
PALLD	15.0103791506205	1	91.5229480480789	1	1	1	1	1
PAM16	73.2150694653705	30.2912962100374	48.5475521154003	1	1	1	1	1
PAMR1	1	1	84.2571742049895	1	1	1	1	1
PAN2	1	1	1	1	1	1	1	34.9951856967656
PANK2	1	1	35.4296919540196	1	1	1	1	1
PAPLN	1	65.412461185712	11.2409887499794	1	1	1	1	1
PAPOLG	1	1	1	22.47726315782	35.1251621093115	1	1	1
PAPSS1	120.633419699311	1	77.8813908205683	1	176.505427858586	52.6088657608511	1	1
PAPSS2	1	1	121.990396213255	1	1	1	1	1
PARK2	1	1	1	1	1	1	1	15.7339631996499
PARN	28.1224419784734	1	1	1	1	33.9557849870143	33.4781862133242	1
PARP11	1	1	1	30.397260037374	1	1	1	1
PARP15	1	1	1	98.6087509513718	82.9675567730488	1	50.0077173158474	202.24153033911
PARP16	1	1	1	1	60.9919369423465	1	1	1
PARP2	1	1	44.3637346509534	1	1	1	1	1
PARP8	1	1	1	96.4063068096937	53.166304288911	21.8941962737546	47.4918605265497	1
PARVG	1	1	1	115.616502769798	58.9994263912919	105.823305751385	125.306068829361	182.457040815837
PASK	1	1	1	43.1401321588381	1	1	116.778154139388	1
PATL2	1	1	1	67.5884135152859	1	1	1	1
PAX3	100.411710014177	1	1	1	1	1	1	1
PAX5	1	1	1	1	1	1	1	216.331485626378
PAXBP1	1	29.0946146451798	1	1	34.1569296891883	1	1	1
PBDC1	60.8098388378614	37.4738513434277	57.6419023665622	101.427390027913	283.824212911495	37.9167686512081	1	1
PBXIP1	36.7182709949617	48.812186017761	1	83.8061794739749	38.1113465527953	1	205.786013255931	40.9642466469863
PCBP4	54.1320456376772	1	36.6962721347041	1	1	1	1	1
PCCA	1	71.7197918158628	1	1	1	27.2018478829964	1	1
PCDH17	1	69.9674835506133	1	1	1	1	1	1
PCDH18	1	1	87.0985471792375	1	1	1	1	1
PCDHGA12	43.2541552206754	1	19.1735070147142	1	1	1	1	1
PCDHGC3	106.745251955504	53.9161377683807	62.9765538470923	1	1	1	1	1
PCED1A	1	17.3650841915003	23.836284276476	1	65.2783483085796	1	1	1
PCED1B	1	1	1	94.60157262734	1	1	97.3997318074427	1
PCED1B.AS1	1	1	1	79.7936464365469	96.8413197507185	1	64.8787288725222	47.78929729456
PCK2	1	1	52.9837267616379	1	1	81.92923665592	1	76.3259447555692
PCOLCE	1	1	662.833616755944	1	1	1	1	1
PCOLCE2	1	1	100.17530786911	1	1	1	1	1
PCTP	45.9592188057838	44.0025478835507	1	1	1	1	1	1
PDCD1	1	1	1	441.749157668072	1	1	535.541822471524	1
PDCD1LG2	1	1	20.2845386220474	1	1	32.686420651961	1	1
PDCL3	50.6462687052526	1	58.8662822670764	1	1	1	65.9036666863718	1
PDE1A	1	37.1125160103995	1	1	1	1	1	1
PDE2A	1	176.236302927246	1	1	1	1	1	1
PDE3B	1	1	1	32.5182229402603	1	1	30.7643477784404	1
PDE4D	1	1	1	28.2268765494075	1	1	22.3277258908576	1
PDE6B	1	1	1	17.7027096861375	1	1	21.4919689391178	1
PDE6D	43.5372093477055	43.9402899742759	23.0299475407771	1	1	1	1	60.8392339954231
PDE7B	1	42.9920809795636	1	1	1	1	1	1
PDGFA	1	192.229729030941	1	1	1	1	1	1
PDGFD	1	57.6836205519562	1	1	1	1	1	1
PDGFRA	1	1	112.357158304644	1	1	1	1	1
PDGFRB	1	1	62.4232562164885	1	1	1	1	1
PDGFRL	1	1	98.0819583371894	1	1	1	1	1
PDK4	1	84.491515854422	1	1	1	1	1	1
PDLIM1	1	1276.64518287335	154.753518408875	1	277.427334187839	1	1	193.587892394897
PDLIM3	1	50.7705056245368	1	1	1	1	1	1
PDLIM4	120.64762300456	1	71.6929244348077	1	1	1	1	1
PDLIM7	48.9001327625475	139.789560346981	491.203479894581	1	1	1	1	1
PDPN	1	415.578563724964	27.0313174221403	1	1	1	1	1
PDS5A	1	1	27.2763721463844	1	1	1	38.8899514919831	1
PEAR1	1	82.9890964441905	15.0894157001814	1	1	1	1	1
PECAM1	1	358.110944527667	1	21.8654782403568	21.0074057838853	51.4286088886176	1	1
PELI1	1	23.4890605002802	1	31.871640914793	1	25.0981427493159	73.7726794159655	1
PEMT	84.3532616460777	63.5339546010411	28.2511746289636	1	1	1	1	1
PERP	1	87.594818672997	72.0059407368206	1	1	1	1	1
PES1	40.6350058646465	1	16.1249522230729	1	1	1	1	1
PEX10	48.085523730506	1	20.7564944462651	1	1	1	1	1
PFDN4	30.9792719472211	1	28.0814592897496	1	20.0529011250019	1	57.2569197063294	1
PFKFB3	23.4739227117668	1	1	1	1	44.6745488234042	1	1
PFKFB4	38.9080196225863	1	1	1	1	1	1	1
PFKM	63.3927221825469	1	43.9669980575737	1	1	1	1	1
PFN2	74.195337082222	1	303.37693386693	1	1	1	1	1
PGAP2	27.3258482969093	1	1	1	1	1	1	1
PGF	1	147.547339499099	1	1	1	1	1	1
PGM3	38.2054519535968	1	92.7789552561032	1	1	1	1	1
PGM5	1	76.2443254149943	1	1	1	1	1	1
PGRMC1	125.187998340186	127.62765360542	298.026574052211	1	1	1	1	1
